word,pos,chunk,pnp,rol,lemma
Peptides,NNS,B-NP,O,O,peptide
Proteins,NNPS,B-NP,O,O,proteins
Biodiversity,NNP,B-NP,O,O,biodiversity
Biogeography,NNP,B-NP,O,O,biogeography
Bioelectric,JJ,B-NP,O,O,bioelectric
phenomena,NNS,I-NP,O,O,phenomena
Electric,NNP,B-NP,O,O,electric
shock,NN,I-NP,O,O,shock
Biological,JJ,B-NP,O,O,biological
cells,NNS,I-NP,O,O,cell
Cells,NNS,B-NP,O,O,cell
(,(,O,O,O,(
biology,NN,B-NP,O,O,biology
),),O,O,O,)
Chromosome,NN,B-NP,O,O,chromosome
mapping,NN,I-NP,O,O,mapping
Fibroblasts,NNS,B-NP,O,O,fibroblast
RNA,NNP,B-NP,O,O,rna
Stem,VB,B-VP,O,VP-1,stem
cells,NNS,B-NP,O,NP-OBJ-1,cell
Biological,JJ,B-NP,O,O,biological
information,NN,I-NP,O,O,information
theory,NN,I-NP,O,O,theory
Biological,JJ,B-NP,O,O,biological
processes,NNS,I-NP,O,O,process
Biological,JJ,B-NP,O,O,biological
interactions,NNS,I-NP,O,O,interaction
Chronobiology,NNP,B-NP,O,O,chronobiology
Circadian,JJ,B-NP,O,O,circadian
rhythm,NN,I-NP,O,O,rhythm
Coagulation,NN,B-NP,O,O,coagulation
Symbiosis,NN,B-NP,O,O,symbiosis
Biological,JJ,B-NP,O,NP-SBJ-1,biological
system,NN,I-NP,O,NP-SBJ-1,system
modeling,VBG,B-VP,O,VP-1,modele
Biological,JJ,B-NP,O,O,biological
systems,NNS,I-NP,O,O,system
Anatomy,NN,B-NP,O,O,anatomy
Molecular,NNP,B-NP,O,O,molecular
communication,NN,I-NP,O,O,communication
Organisms,NNS,B-NP,O,O,organism
Biology,NNP,B-NP,O,NP-SBJ-1,biology
computing,VBG,B-VP,O,VP-1,compute
Biophotonics,NNS,B-NP,O,O,biophotonic
Biophysics,NNS,B-NP,O,O,biophysic
Aerospace,NNP,B-NP,O,O,aerospace
biophysics,NNS,I-NP,O,O,biophysic
Biomagnetics,NNS,B-NP,O,O,biomagnetic
Cellular,NNP,B-NP,O,O,cellular
biophysics,NNS,I-NP,O,O,biophysic
Molecular,NNP,B-NP,O,O,molecular
biophysics,NNS,I-NP,O,O,biophysic
Cryobiology,NNP,B-NP,O,O,cryobiology
Evolution,NNP,B-NP,O,O,evolution
(,(,O,O,O,(
biology,NN,B-NP,O,O,biology
),),O,O,O,)
Memetics,NNS,B-NP,O,O,memetic
Phylogeny,NNP,B-NP,O,O,phylogeny
Genetics,NNP,B-NP,O,O,genetics
DNA,NNP,B-NP,O,O,dna
Gene,NNP,B-NP,O,O,gene
therapy,NN,I-NP,O,O,therapy
Genetic,JJ,B-NP,O,O,genetic
communication,NN,I-NP,O,O,communication
Genetic,JJ,B-NP,O,O,genetic
expression,NN,I-NP,O,O,expression
Genetic,JJ,B-NP,O,O,genetic
programming,NN,I-NP,O,O,programming
Genomics,NNS,B-NP,O,O,genomic
Microinjection,NN,B-NP,O,O,microinjection
Nanobioscience,NN,B-NP,O,O,nanobioscience
DNA,NNP,B-NP,O,NP-SBJ-1,dna
computing,VBG,B-VP,O,VP-1,compute
Nanobiotechnology,NNP,B-NP,O,O,nanobiotechnology
Physiology,NNP,B-NP,O,O,physiology
Predator,NN,B-NP,O,O,predator
prey,NN,I-NP,O,O,prey
systems,NNS,I-NP,O,O,system
Synthetic,JJ,B-NP,O,O,synthetic
biology,NN,I-NP,O,O,biology
Systematics,NNPS,B-NP,O,O,systematics
Systems,NNS,B-NP,O,O,system
biology,NN,I-NP,O,O,biology
Vegetation,NN,B-NP,O,O,vegetation
Crops,NNS,B-NP,O,O,crop
Marine,NNP,B-NP,O,O,marine
vegetation,NN,I-NP,O,O,vegetation
Zoology,NN,B-NP,O,O,zoology
Animals,NNS,B-NP,O,O,animal
Chemistry,NNP,B-NP,O,O,chemistry
Astrochemistry,NNP,B-NP,O,O,astrochemistry
Biochemistry,NNP,B-NP,O,O,biochemistry
Amino,JJ,B-NP,O,O,amino
acids,NNS,I-NP,O,O,acid
Biochemical,NNP,B-NP,O,O,biochemical
analysis,NN,I-NP,O,O,analysis
Peptides,NNS,B-NP,O,O,peptide
Proteins,NNPS,B-NP,O,O,proteins
Chemical,NNP,B-NP,O,O,chemical
analysis,NN,I-NP,O,O,analysis
Activation,NN,B-NP,O,O,activation
analysis,NN,I-NP,O,O,analysis
Chemical,NNP,B-NP,O,NP-SBJ-1,chemical
processes,VBZ,B-VP,O,VP-1,process
Chemicals,NNPS,B-NP,O,O,chemicals
Electronic,JJ,B-NP,O,O,electronic
noses,NNS,I-NP,O,O,nose
pH,NNP,B-NP,O,O,ph
measurement,NN,I-NP,O,O,measurement
Chemical,NNP,B-NP,O,O,chemical
compounds,NNS,I-NP,O,O,compound
Anti-freeze,JJ,B-ADJP,O,O,anti-freeze
Bromine,NNP,B-NP,O,O,bromine
compounds,NNS,I-NP,O,O,compound
Ethanol,NN,B-NP,O,O,ethanol
Methanol,NN,B-NP,O,O,methanol
Geochemistry,NN,B-NP,O,O,geochemistry
Inorganic,JJ,B-NP,O,O,inorganic
chemicals,NNS,I-NP,O,O,chemical
Interstellar,JJ,B-NP,O,O,interstellar
chemistry,NN,I-NP,O,O,chemistry
Organic,NNP,B-NP,O,O,organic
chemicals,NNS,I-NP,O,O,chemical
Hydrocarbons,NNS,B-NP,O,O,hydrocarbon
Photochemistry,NN,B-NP,O,O,photochemistry
Photobleaching,VBG,B-VP,O,O,photobleach
Electricity,NNP,B-NP,O,O,electricity
Photoelectricity,NN,B-NP,O,O,photoelectricity
Photovoltaic,JJ,B-NP,O,O,photovoltaic
effects,NNS,I-NP,O,O,effect
Piezoelectricity,NN,B-NP,O,O,piezoelectricity
Piezoelectric,JJ,B-NP,O,O,piezoelectric
effect,NN,I-NP,O,O,effect
Piezoelectric,JJ,B-NP,O,O,piezoelectric
polarization,NN,I-NP,O,O,polarization
Pyroelectricity,NN,B-NP,O,O,pyroelectricity
Thermoelectricity,NNP,B-NP,O,O,thermoelectricity
Electrothermal,JJ,B-NP,O,O,electrothermal
effects,NNS,I-NP,O,O,effect
Thermoelectric,JJ,B-NP,O,O,thermoelectric
devices,NNS,I-NP,O,O,device
Triboelectricity,NNP,B-NP,O,O,triboelectricity
Geoscience,NN,B-NP,O,O,geoscience
Antarctica,NNP,B-NP,O,O,antarctica
South,NNP,B-NP,O,O,south
Pole,NNP,I-NP,O,O,pole
Arctic,NNP,B-NP,O,O,arctic
North,NNP,B-NP,O,O,north
Pole,NNP,I-NP,O,O,pole
Atmosphere,NN,B-NP,O,O,atmosphere
Air,NNP,B-NP,O,O,air
quality,NN,I-NP,O,O,quality
Atmospheric,NNP,B-NP,O,NP-SBJ-1,atmospheric
modeling,VBG,B-VP,O,VP-1,modele
Atmospheric,NNP,B-NP,O,O,atmospheric
waves,NNS,I-NP,O,O,wave
Biosphere,RB,B-ADVP,O,O,biosphere
Continents,NNS,B-NP,O,O,continent
Africa,NNP-LOC,B-NP,O,O,africa
Asia,NNP,B-NP,O,O,asia
Australia,NNP-LOC,B-NP,O,O,australia
Europe,NNP-LOC,B-NP,O,O,europe
North,NNP-LOC,B-NP,O,O,north
America,NNP-LOC,I-NP,O,O,america
South,NNP-LOC,B-NP,O,O,south
America,NNP-LOC,I-NP,O,O,america
Cyclones,NNS,B-NP,O,O,cyclone
Hurricanes,NNPS,B-NP,O,O,hurricanes
Tropical,NNP,B-NP,O,O,tropical
cyclones,NNS,I-NP,O,O,cyclone
Earth,NNP-LOC,B-NP,O,O,earth
Earthquakes,NNS,B-NP,O,O,earthquake
Earthquake,NN,B-NP,O,O,earthquake
engineering,NN,I-NP,O,O,engineering
Forestry,NN,B-NP,O,O,forestry
Geochemistry,NN,B-NP,O,O,geochemistry
Geoengineering,NN,B-NP,O,O,geoengineering
Geography,NN,B-NP,O,O,geography
Rural,JJ,B-NP,O,O,rural
areas,NNS,I-NP,O,O,area
Urban,NNP,B-NP,O,O,urban
areas,NNS,I-NP,O,O,area
Geology,NNP,B-NP,O,O,geology
Minerals,NNS,B-NP,O,O,mineral
Rocks,NNS,B-NP,O,O,rock
Geophysics,NN,B-NP,O,O,geophysics
EMTDC,NNP,B-NP,O,O,emtdc
Extraterrestrial,JJ,B-NP,O,O,extraterrestrial
phenomena,NNS,I-NP,O,O,phenomena
Geodynamics,NNS,B-NP,O,O,geodynamic
Geophysics,NN,B-NP,O,NP-SBJ-1,geophysics
computing,VBG,B-VP,O,VP-1,compute
Meteorology,NN,B-NP,O,O,meteorology
Moisture,NN,B-NP,O,O,moisture
Seismology,NN,B-NP,O,O,seismology
Surface,NN,B-NP,O,O,surface
waves,NNS,I-NP,O,O,wave
Well,RB,B-ADVP,O,O,well
logging,NN,B-NP,O,O,logging
Ice,NNP,B-NP,O,O,ice
Ice,NNP,B-NP,O,O,ice
shelf,NN,I-NP,O,O,shelf
Ice,NNP,B-NP,O,O,ice
surface,NN,I-NP,O,O,surface
Ice,NNP,B-NP,O,O,ice
thickness,NN,I-NP,O,O,thickness
Sea,NNP,B-NP,O,O,sea
ice,NN,I-NP,O,O,ice
Lakes,VBZ,B-VP,O,O,lake
Land,JJ,B-NP,O,O,land
surface,NN,I-NP,O,O,surface
Levee,NN,B-NP,O,O,levee
Meteorological,NNP,B-NP,O,O,meteorological
factors,NNS,I-NP,O,O,factor
Oceanography,NNP,B-NP,O,O,oceanography
Oceans,NNS,B-NP,O,O,ocean
Ocean,NNP,B-NP,O,O,ocean
salinity,NN,I-NP,O,O,salinity
Ocean,NNP,B-NP,O,O,ocean
temperature,NN,I-NP,O,O,temperature
Sea,NNP,B-NP,O,O,sea
coast,NN,I-NP,O,O,coast
Sea,NNP,B-NP,O,O,sea
floor,NN,I-NP,O,O,floor
Sea,NNP,B-NP,O,O,sea
level,NN,I-NP,O,O,level
Sea,NNP,B-NP,O,O,sea
surface,NN,I-NP,O,O,surface
Tides,NNS,B-NP,O,O,tide
Rivers,NNPS,B-NP,O,O,rivers
Sediments,NNS,B-NP,O,O,sediment
Soil,NN,B-NP,O,O,soil
Soil,NN,B-NP,O,O,soil
moisture,NN,I-NP,O,O,moisture
Soil,NN,B-NP,O,O,soil
properties,NNS,I-NP,O,O,property
Soil,NN,B-NP,O,O,soil
texture,NN,I-NP,O,O,texture
Tornadoes,NNS,B-NP,O,O,tornado
Tsunami,NNS,B-NP,O,O,tsunami
Volcanoes,NNS,B-NP,O,O,volcano
Planetary,JJ,B-NP,O,O,planetary
volcanoes,NNS,I-NP,O,O,volcano
Volcanic,JJ,B-NP,O,O,volcanic
activity,NN,I-NP,O,O,activity
Volcanic,JJ,B-NP,O,O,volcanic
ash,NN,I-NP,O,O,ash
Wetlands,NNS,B-NP,O,O,wetland
History,NN,B-NP,O,O,history
Life,JJ,B-NP,O,O,life
sciences,NNS,I-NP,O,O,science
Metrology,NN,B-NP,O,O,metrology
Optical,NNP,B-NP,O,O,optical
metrology,NN,I-NP,O,O,metrology
Neuroscience,NN,B-NP,O,O,neuroscience
Physics,NNP,B-NP,O,O,physics
Acoustics,NNS,B-NP,O,O,acoustic
Acoustic,NNP,B-NP,O,O,acoustic
applications,NNS,I-NP,O,O,application
Acoustic,NNP,B-NP,O,O,acoustic
devices,NNS,I-NP,O,O,device
Acoustic,NNP,B-NP,O,O,acoustic
emission,NN,I-NP,O,O,emission
Acoustic,NNP,B-NP,O,O,acoustic
noise,NN,I-NP,O,O,noise
Acoustic,NNP,B-NP,O,O,acoustic
propagation,NN,I-NP,O,O,propagation
Acoustic,NNP,B-NP,O,O,acoustic
pulses,NNS,I-NP,O,O,pulse
Acoustic,NNP,B-NP,O,O,acoustic
waves,NNS,I-NP,O,O,wave
Acoustooptic,JJ,B-NP,O,O,acoustooptic
effects,NNS,I-NP,O,O,effect
Biomedical,JJ,B-NP,O,O,biomedical
acoustics,NNS,I-NP,O,O,acoustic
Cepstral,JJ,B-NP,O,O,cepstral
analysis,NN,I-NP,O,O,analysis
Music,JJ,B-ADJP,O,O,music
Nonlinear,JJ,B-NP,O,O,nonlinear
acoustics,NNS,I-NP,O,O,acoustic
Psychoacoustics,NNS,B-NP,O,O,psychoacoustic
Reverberation,NN,B-NP,O,O,reverberation
Spectral,JJ,B-NP,O,O,spectral
shape,NN,I-NP,O,O,shape
Underwater,NNP,B-NP,O,O,underwater
acoustics,NNS,I-NP,O,O,acoustic
Astrophysics,NNS,B-NP,O,O,astrophysic
Beams,NNS,B-NP,O,O,beam
Acoustic,NNP,B-NP,O,O,acoustic
beams,NNS,I-NP,O,O,beam
Laser,NNP,B-NP,O,O,laser
beams,NNS,I-NP,O,O,beam
Molecular,NNP,B-NP,O,O,molecular
beams,NNS,I-NP,O,O,beam
Optical,NNP,B-NP,O,O,optical
beams,NNS,I-NP,O,O,beam
Particle,NN,B-NP,O,O,particle
beams,NNS,I-NP,O,O,beam
Biophysics,NNS,B-NP,O,O,biophysic
Aerospace,NNP,B-NP,O,O,aerospace
biophysics,NNS,I-NP,O,O,biophysic
Biomagnetics,NNS,B-NP,O,O,biomagnetic
Cellular,NNP,B-NP,O,O,cellular
biophysics,NNS,I-NP,O,O,biophysic
Molecular,NNP,B-NP,O,O,molecular
biophysics,NNS,I-NP,O,O,biophysic
Dark,JJ,B-NP,O,O,dark
energy,NN,I-NP,O,O,energy
Entropy,NN,B-NP,O,O,entropy
Fluid,NN,B-NP,O,O,fluid
flow,NN,I-NP,O,O,flow
Fluid,NN,B-NP,O,O,fluid
dynamics,NNS,I-NP,O,O,dynamic
Hydraulic,NNP,B-NP,O,O,hydraulic
diameter,NN,I-NP,O,O,diameter
Hydrology,NNP,B-NP,O,O,hydrology
Pipelines,NNS,B-NP,O,O,pipeline
Valves,NNS,B-NP,O,O,valf
Geophysics,NN,B-NP,O,O,geophysics
EMTDC,NNP,B-NP,O,O,emtdc
Extraterrestrial,JJ,B-NP,O,O,extraterrestrial
phenomena,NNS,I-NP,O,O,phenomena
Geodynamics,NNS,B-NP,O,O,geodynamic
Geophysics,NN,B-NP,O,NP-SBJ-1,geophysics
computing,VBG,B-VP,O,VP-1,compute
Meteorology,NN,B-NP,O,O,meteorology
Moisture,NN,B-NP,O,O,moisture
Seismology,NN,B-NP,O,O,seismology
Surface,NN,B-NP,O,O,surface
waves,NNS,I-NP,O,O,wave
Well,RB,B-ADVP,O,O,well
logging,NN,B-NP,O,O,logging
Kinetic,JJ,B-NP,O,O,kinetic
theory,NN,I-NP,O,O,theory
Kinetic,JJ,B-NP,O,O,kinetic
energy,NN,I-NP,O,O,energy
Levitation,NN,B-NP,O,O,levitation
Electrostatic,JJ,B-NP,O,O,electrostatic
levitation,NN,I-NP,O,O,levitation
Magnetic,JJ,B-NP,O,O,magnetic
levitation,NN,I-NP,O,O,levitation
Lorentz,NNP,B-NP,O,O,lorentz
covariance,NN,I-NP,O,O,covariance
Mechanical,JJ,B-NP,O,O,mechanical
factors,NNS,I-NP,O,O,factor
Acceleration,NN,B-NP,O,O,acceleration
Aerodynamics,NNS,B-NP,O,O,aerodynamic
Biomechanics,NNS,B-NP,O,O,biomechanic
Damping,VBG,B-VP,O,O,damp
Dynamics,NNS,B-NP,O,O,dynamic
Fatigue,NN,B-NP,O,O,fatigue
Force,NNP,B-NP,O,O,force
Friction,NN,B-NP,O,O,friction
Hydrodynamics,NNP,B-NP,O,O,hydrodynamics
Kinematics,NNPS,B-NP,O,O,kinematics
Lubrication,NNP,B-NP,O,O,lubrication
Magnetohydrodynamics,NNS,B-NP,O,O,magnetohydrodynamic
Photoelasticity,NN,B-NP,O,O,photoelasticity
Pressure,NN,B-NP,O,O,pressure
effects,NNS,I-NP,O,O,effect
Shock,NN,B-NP,O,O,shock
(,(,O,O,O,(
mechanics,NNS,B-NP,O,O,mechanic
),),O,O,O,)
Strain,NN,B-NP,O,O,strain
Stress,NN,B-NP,O,O,stress
Surface,NN,B-NP,O,O,surface
cracks,NNS,I-NP,O,O,crack
Torque,NN,B-NP,O,O,torque
Vibrations,NNS,B-NP,O,O,vibration
Volume,NN,B-NP,O,O,volume
relaxation,NN,I-NP,O,O,relaxation
Workability,NN,B-NP,O,O,workability
Network,NNP,B-NP,O,O,network
theory,NN,I-NP,O,O,theory
(,(,O,O,O,(
graphs,NNS,B-NP,O,O,graph
),),O,O,O,)
Orbits,NNS,B-NP,O,O,orbit
Physics,NNP,B-NP,O,O,physics
education,NN,I-NP,O,O,education
Quantum,NNP,B-NP,O,O,quantum
mechanics,NNS,I-NP,O,O,mechanic
Density,NN,B-NP,O,O,density
functional,JJ,I-NP,O,O,functional
theory,NN,I-NP,O,O,theory
Lagrangian,JJ,B-NP,O,O,lagrangian
functions,NNS,I-NP,O,O,function
Proton,NN,B-NP,O,O,proton
effects,NNS,I-NP,O,O,effect
Quantum,NNP,B-NP,O,O,quantum
capacitance,NN,I-NP,O,O,capacitance
Quantum,NNP,B-NP,O,O,quantum
cryptography,NN,I-NP,O,O,cryptography
Quantum,NNP,B-NP,O,O,quantum
entanglement,NN,I-NP,O,O,entanglement
Relativistic,JJ,B-NP,O,O,relativistic
quantum,NN,I-NP,O,O,quantum
mechanics,NNS,I-NP,O,O,mechanic
Schrodinger,JJR,B-NP,O,O,schrodinger
equation,NN,I-NP,O,O,equation
Stationary,JJ,B-NP,O,O,stationary
state,NN,I-NP,O,O,state
Teleportation,CD,O,O,O,teleportation
Tunneling,VBG,B-VP,O,O,tunnele
Solid-state,JJ,B-NP,O,O,solid-state
physics,NN,I-NP,O,O,physics
String,NNP,B-NP,O,O,string
theory,NN,I-NP,O,O,theory
Thermal,JJ,B-NP,O,O,thermal
factors,NNS,I-NP,O,O,factor
Temperature,NN,B-NP,O,O,temperature
Temperature,NN,B-NP,O,O,temperature
dependence,NN,I-NP,O,O,dependence
Thermal,JJ,B-NP,O,O,thermal
conductivity,NN,I-NP,O,O,conductivity
Thermal,JJ,B-NP,O,O,thermal
expansion,NN,I-NP,O,O,expansion
Thermal,JJ,B-NP,O,O,thermal
management,NN,I-NP,O,O,management
Thermal,JJ,B-NP,O,O,thermal
stresses,NNS,I-NP,O,O,stress
Thermoelasticity,NNP,B-NP,O,O,thermoelasticity
Thermoelectricity,NNP,B-NP,O,O,thermoelectricity
Thermolysis,NN,B-NP,O,O,thermolysis
Thermooptic,JJ,B-NP,O,O,thermooptic
effects,NNS,I-NP,O,O,effect
Thermoresistivity,NN,B-NP,O,O,thermoresistivity
Waves,NNS,B-NP,O,O,wave
Atmospheric,NNP,B-NP,O,O,atmospheric
waves,NNS,I-NP,O,O,wave
Berry,NNP,B-NP,O,O,berry
phase,NN,I-NP,O,O,phase
Doppler,NNP,B-NP,O,O,doppler
effect,NN,I-NP,O,O,effect
Electrodynamics,NNS,B-NP,O,O,electrodynamic
Magnetostatic,JJ,B-NP,O,O,magnetostatic
waves,NNS,I-NP,O,O,wave
Matter,NN,B-NP,O,O,matter
waves,NNS,I-NP,O,O,wave
Plasma,NN,B-NP,O,O,plasma
waves,NNS,I-NP,O,O,wave
Propagation,NN,B-NP,O,O,propagation
Reflectivity,NN,B-NP,O,O,reflectivity
Seismic,JJ,B-NP,O,O,seismic
waves,NNS,I-NP,O,O,wave
Shock,NN,B-NP,O,O,shock
waves,NNS,I-NP,O,O,wave
Solitons,NNS,B-NP,O,O,soliton
Surface,NN,B-NP,O,O,surface
acoustic,JJ,I-NP,O,O,acoustic
waves,NNS,I-NP,O,O,wave
Wave,NNP,B-NP,O,O,wave
functions,NNS,I-NP,O,O,function
Sociology,NN,B-NP,O,O,sociology
Digital,NNP,B-NP,O,O,digital
divide,NN,I-NP,O,O,divide
Social,NNP,B-NP,O,O,social
groups,NNS,I-NP,O,O,group
Millennials,NNS,B-NP,O,O,millennial
Senior,JJ,B-NP,O,O,senior
citizens,NNS,I-NP,O,O,citizen
Social,NNP,B-NP,O,O,social
intelligence,NN,I-NP,O,O,intelligence
Thermodynamics,NNS,B-NP,O,O,thermodynamic
Enthalpy,NN,B-NP,O,O,enthalpy
Isobaric,JJ,B-ADJP,O,O,isobaric
Isothermal,JJ,B-NP,O,O,isothermal
processes,NNS,I-NP,O,O,process
Sensors,NNS,B-NP,O,O,sensor
Acoustic,NNP,B-NP,O,O,acoustic
sensors,NNS,I-NP,O,O,sensor
Chemical,NNP,B-NP,O,O,chemical
and,CC,I-NP,O,O,and
biological,JJ,I-NP,O,O,biological
sensors,NNS,I-NP,O,O,sensor
Biosensors,NNS,B-NP,O,O,biosensor
Gas,NNP,B-NP,O,O,gas
detectors,NNS,I-NP,O,O,detector
Amperometric,JJ,B-NP,O,O,amperometric
sensors,NNS,I-NP,O,O,sensor
Electromechanical,JJ,B-NP,O,O,electromechanical
sensors,NNS,I-NP,O,O,sensor
Microsensors,NNS,B-NP,O,O,microsensor
Force,NNP,B-NP,O,O,force
sensors,NNS,I-NP,O,O,sensor
Infrared,JJ,B-NP,O,O,infrared
sensors,NNS,I-NP,O,O,sensor
Intelligent,NNP,B-NP,O,O,intelligent
sensors,NNS,I-NP,O,O,sensor
Intracranial,JJ,B-NP,O,O,intracranial
pressure,NN,I-NP,O,O,pressure
sensors,NNS,I-NP,O,O,sensor
Ionizing,VBG,B-VP,O,VP-1,ionize
radiation,NN,B-NP,O,NP-OBJ-1,radiation
sensors,NNS,I-NP,O,NP-OBJ-1,sensor
Position,NN,B-NP,O,O,position
sensitive,JJ,I-NP,O,O,sensitive
particle,NN,I-NP,O,O,particle
detectors,NNS,I-NP,O,O,detector
Radiation,NN,B-NP,O,O,radiation
detectors,NNS,I-NP,O,O,detector
Bolometers,NNS,B-NP,O,O,bolometer
Gamma-ray,NNP,B-NP,O,O,gamma-ray
detectors,NNS,I-NP,O,O,detector
Infrared,JJ,B-NP,O,O,infrared
detectors,NNS,I-NP,O,O,detector
Photodetectors,NNS,B-NP,O,O,photodetector
Semiconductor,NNP,B-NP,O,O,semiconductor
radiation,NN,I-NP,O,O,radiation
detectors,NNS,I-NP,O,O,detector
Silicon,NNP,B-NP,O,O,silicon
radiation,NN,I-NP,O,O,radiation
detectors,NNS,I-NP,O,O,detector
X-ray,NN,B-NP,O,O,x-ray
detectors,NNS,I-NP,O,O,detector
Magnetic,JJ,B-NP,O,O,magnetic
sensors,NNS,I-NP,O,O,sensor
Spin,NNP,B-NP,O,O,spin
valves,NNS,I-NP,O,O,valf
Mechanical,JJ,B-NP,O,O,mechanical
sensors,NNS,I-NP,O,O,sensor
Capacitive,JJ,B-NP,O,O,capacitive
sensors,NNS,I-NP,O,O,sensor
Multimodal,JJ,B-NP,O,O,multimodal
sensors,NNS,I-NP,O,O,sensor
Nanosensors,NNS,B-NP,O,O,nanosensor
Optical,NNP,B-NP,O,O,optical
sensors,NNS,I-NP,O,O,sensor
Optical,NNP,B-NP,O,O,optical
detectors,NNS,I-NP,O,O,detector
Bar,NNP,B-NP,O,O,bar
codes,NNS,I-NP,O,O,code
Optical,NNP,B-NP,O,O,optical
fiber,NN,I-NP,O,O,fiber
sensors,NNS,I-NP,O,O,sensor
Optoelectronic,JJ,B-NP,O,O,optoelectronic
and,CC,I-NP,O,O,and
photonic,JJ,I-NP,O,O,photonic
sensors,NNS,I-NP,O,O,sensor
Pressure,NN,B-NP,O,O,pressure
sensors,NNS,I-NP,O,O,sensor
Sensor,NNP,B-NP,O,O,sensor
phenomena,NNS,I-NP,O,O,phenomena
and,CC,I-NP,O,O,and
characterization,NN,I-NP,O,O,characterization
Sensor,NNP,B-NP,O,O,sensor
systems,NNS,I-NP,O,O,system
and,CC,I-NP,O,O,and
applications,NNS,I-NP,O,O,application
Detectors,NNS,B-NP,O,O,detector
Envelope,NN,B-NP,O,O,envelope
detectors,NNS,I-NP,O,O,detector
Semiconductor,NNP,B-NP,O,O,semiconductor
detectors,NNS,I-NP,O,O,detector
Electric,NNP,B-NP,O,NP-SBJ-1,electric
sensing,VBG,B-VP,O,VP-1,sense
devices,NNS,B-NP,O,NP-OBJ-1,device
Leak,NN,B-NP,O,O,leak
detection,NN,I-NP,O,O,detection
Radiofrequency,NN,B-NP,O,O,radiofrequency
identification,NN,I-NP,O,O,identification
RFID,NNP,B-NP,O,O,rfid
tags,NNS,I-NP,O,O,tag
Robot,NN,B-NP,O,NP-SBJ-1,robot
sensing,VBG,B-VP,O,VP-1,sense
systems,NNS,B-NP,O,NP-OBJ-1,system
Robot,NN,B-NP,O,O,robot
vision,NN,I-NP,O,O,vision
systems,NNS,I-NP,O,O,system
Simultaneous,JJ,B-NP,O,O,simultaneous
localization,NN,I-NP,O,O,localization
and,CC,O,O,O,and
mapping,NN,B-NP,O,O,mapping
Tactile,JJ,B-NP,O,O,tactile
sensors,NNS,I-NP,O,O,sensor
Sensor,NNP,B-NP,O,O,sensor
arrays,NNS,I-NP,O,O,array
Sensor,NNP,B-NP,O,O,sensor
fusion,NN,I-NP,O,O,fusion
Sensor,NNP,B-NP,O,O,sensor
systems,NNS,I-NP,O,O,system
Activity,NN,B-NP,O,O,activity
recognition,NN,I-NP,O,O,recognition
Gunshot,NN,B-NP,O,O,gunshot
detection,NN,I-NP,O,O,detection
systems,NNS,I-NP,O,O,system
Thermal,JJ,B-NP,O,O,thermal
sensors,NNS,I-NP,O,O,sensor
Temperature,NN,B-NP,O,O,temperature
sensors,NNS,I-NP,O,O,sensor
Thick,JJ,B-NP,O,O,thick
film,NN,I-NP,O,O,film
sensors,NNS,I-NP,O,O,sensor
Thin,JJ,B-NP,O,O,thin
film,NN,I-NP,O,O,film
sensors,NNS,I-NP,O,O,sensor
Wearable,JJ,B-NP,O,O,wearable
sensors,NNS,I-NP,O,O,sensor
Signal,NNP,B-NP,O,NP-SBJ-1,signal
processing,VBG,B-VP,O,VP-1,process
Acoustic,NNP,B-NP,O,O,acoustic
signal,NN,I-NP,O,O,signal
processing,NN,I-NP,O,O,processing
Active,JJ,B-NP,O,O,active
noise,NN,I-NP,O,O,noise
reduction,NN,I-NP,O,O,reduction
Echo,NNP,B-NP,O,O,echo
cancellers,NNS,I-NP,O,O,canceller
Speech,NN,B-NP,O,NP-SBJ-1,speech
processing,VBG,B-VP,O,VP-1,process
Human,NNP,B-NP,O,O,human
voice,NN,I-NP,O,O,voice
Speech,NN,B-NP,O,O,speech
enhancement,NN,I-NP,O,O,enhancement
Speech,NN,B-NP,O,O,speech
synthesis,NN,I-NP,O,O,synthesis
Adaptive,JJ,B-NP,O,O,adaptive
signal,NN,I-NP,O,O,signal
processing,NN,I-NP,O,O,processing
Adaptive,CD,B-NP,O,O,adaptive
filters,NNS,I-NP,O,O,filter
Adaptive,JJ,B-NP,O,O,adaptive
signal,NN,I-NP,O,O,signal
detection,NN,I-NP,O,O,detection
Amplifiers,NNS,B-NP,O,O,amplifier
Broadband,CC,O,O,O,broadband
amplifiers,NNS,B-NP,O,O,amplifier
Cavity,NN,B-NP,O,O,cavity
resonators,NNS,I-NP,O,O,resonator
Laser,NNP,B-NP,O,O,laser
cavity,NN,I-NP,O,O,cavity
resonators,NNS,I-NP,O,O,resonator
Differential,JJ,B-NP,O,O,differential
amplifiers,NNS,I-NP,O,O,amplifier
Distributed,VBN,B-VP,O,VP-1,distribute
amplifiers,NNS,B-NP,O,NP-OBJ-1,amplifier
Low-noise,JJ,B-NP,O,O,low-noise
amplifiers,NNS,I-NP,O,O,amplifier
Operational,JJ,B-NP,O,O,operational
amplifiers,NNS,I-NP,O,O,amplifier
Feedback,NN,B-NP,O,O,feedback
amplifiers,NNS,I-NP,O,O,amplifier
Power,NN,B-NP,O,O,power
amplifiers,NNS,I-NP,O,O,amplifier
High,NNP,B-NP,O,O,high
power,NN,I-NP,O,O,power
amplifiers,NNS,I-NP,O,O,amplifier
