"id_concept","word","pos","chunk","pnp","rol","lemma"
"5840","Anatomy","NN","B-NP","O","O","anatomy"
"5841","Molecular","NNP","B-NP","O","O","molecular"
"5841","communication","NN","I-NP","O","O","communication"
"5842","Organisms","NNS","B-NP","O","O","organism"
"5843","Biology","NNP","B-NP","O","NP-SBJ-1","biology"
"5843","computing","VBG","B-VP","O","VP-1","compute"
"5844","Biophotonics","NNS","B-NP","O","O","biophotonic"
"5845","Biophysics","NNS","B-NP","O","O","biophysic"
"5846","Aerospace","NNP","B-NP","O","O","aerospace"
"5846","biophysics","NNS","I-NP","O","O","biophysic"
"5847","Biomagnetics","NNS","B-NP","O","O","biomagnetic"
"5848","Cellular","NNP","B-NP","O","O","cellular"
"5848","biophysics","NNS","I-NP","O","O","biophysic"
"5849","Molecular","NNP","B-NP","O","O","molecular"
"5849","biophysics","NNS","I-NP","O","O","biophysic"
"5850","Cryobiology","NNP","B-NP","O","O","cryobiology"
"5851","Evolution","NNP","B-NP","O","O","evolution"
"5851","(","(","O","O","O","("
"5851","biology","NN","B-NP","O","O","biology"
"5851",")",")","O","O","O",")"
"5852","Memetics","NNS","B-NP","O","O","memetic"
"5853","Phylogeny","NNP","B-NP","O","O","phylogeny"
"5854","Genetics","NNP","B-NP","O","O","genetics"
"5855","DNA","NNP","B-NP","O","O","dna"
"5856","Gene","NNP","B-NP","O","O","gene"
"5856","therapy","NN","I-NP","O","O","therapy"
"5857","Genetic","JJ","B-NP","O","O","genetic"
"5857","communication","NN","I-NP","O","O","communication"
"5858","Genetic","JJ","B-NP","O","O","genetic"
"5858","expression","NN","I-NP","O","O","expression"
"5859","Genetic","JJ","B-NP","O","O","genetic"
"5859","programming","NN","I-NP","O","O","programming"
"5860","Genomics","NNS","B-NP","O","O","genomic"
"5861","Microinjection","NN","B-NP","O","O","microinjection"
"5862","Nanobioscience","NN","B-NP","O","O","nanobioscience"
"5863","DNA","NNP","B-NP","O","NP-SBJ-1","dna"
"5863","computing","VBG","B-VP","O","VP-1","compute"
"5864","Nanobiotechnology","NNP","B-NP","O","O","nanobiotechnology"
"5865","Physiology","NNP","B-NP","O","O","physiology"
"5866","Predator","NN","B-NP","O","O","predator"
"5866","prey","NN","I-NP","O","O","prey"
"5866","systems","NNS","I-NP","O","O","system"
"5872","Synthetic","JJ","B-NP","O","O","synthetic"
"5872","biology","NN","I-NP","O","O","biology"
"5873","Systematics","NNPS","B-NP","O","O","systematics"
"5874","Systems","NNS","B-NP","O","O","system"
"5874","biology","NN","I-NP","O","O","biology"
"5875","Vegetation","NN","B-NP","O","O","vegetation"
"5876","Crops","NNS","B-NP","O","O","crop"
"5877","Marine","NNP","B-NP","O","O","marine"
"5877","vegetation","NN","I-NP","O","O","vegetation"
"5878","Zoology","NN","B-NP","O","O","zoology"
"5879","Animals","NNS","B-NP","O","O","animal"
"5880","Chemistry","NNP","B-NP","O","O","chemistry"
"5881","Astrochemistry","NNP","B-NP","O","O","astrochemistry"
"5882","Biochemistry","NNP","B-NP","O","O","biochemistry"
"5883","Amino","JJ","B-NP","O","O","amino"
"5883","acids","NNS","I-NP","O","O","acid"
"5884","Biochemical","NNP","B-NP","O","O","biochemical"
"5884","analysis","NN","I-NP","O","O","analysis"
"5885","Peptides","NNS","B-NP","O","O","peptide"
"5886","Proteins","NNPS","B-NP","O","O","proteins"
"5887","Chemical","NNP","B-NP","O","O","chemical"
"5887","analysis","NN","I-NP","O","O","analysis"
"5888","Activation","NN","B-NP","O","O","activation"
"5888","analysis","NN","I-NP","O","O","analysis"
"5889","Chemical","NNP","B-NP","O","NP-SBJ-1","chemical"
"5889","processes","VBZ","B-VP","O","VP-1","process"
"5890","Chemicals","NNPS","B-NP","O","O","chemicals"
"5891","Electronic","JJ","B-NP","O","O","electronic"
"5891","noses","NNS","I-NP","O","O","nose"
"5892","pH","NNP","B-NP","O","O","ph"
"5892","measurement","NN","I-NP","O","O","measurement"
"5893","Chemical","NNP","B-NP","O","O","chemical"
"5893","compounds","NNS","I-NP","O","O","compound"
"5894","Anti-freeze","JJ","B-ADJP","O","O","anti-freeze"
"5895","Bromine","NNP","B-NP","O","O","bromine"
"5895","compounds","NNS","I-NP","O","O","compound"
"5896","Ethanol","NN","B-NP","O","O","ethanol"
"5897","Methanol","NN","B-NP","O","O","methanol"
"5898","Geochemistry","NN","B-NP","O","O","geochemistry"
"5899","Inorganic","JJ","B-NP","O","O","inorganic"
"5899","chemicals","NNS","I-NP","O","O","chemical"
"5900","Interstellar","JJ","B-NP","O","O","interstellar"
"5900","chemistry","NN","I-NP","O","O","chemistry"
"5901","Organic","NNP","B-NP","O","O","organic"
"5901","chemicals","NNS","I-NP","O","O","chemical"
"5902","Hydrocarbons","NNS","B-NP","O","O","hydrocarbon"
"5903","Photochemistry","NN","B-NP","O","O","photochemistry"
"5904","Photobleaching","VBG","B-VP","O","O","photobleach"
"5905","Electricity","NNP","B-NP","O","O","electricity"
"5906","Photoelectricity","NN","B-NP","O","O","photoelectricity"
"5907","Photovoltaic","JJ","B-NP","O","O","photovoltaic"
"5907","effects","NNS","I-NP","O","O","effect"
"5908","Piezoelectricity","NN","B-NP","O","O","piezoelectricity"
"5909","Piezoelectric","JJ","B-NP","O","O","piezoelectric"
"5909","effect","NN","I-NP","O","O","effect"
"5910","Piezoelectric","JJ","B-NP","O","O","piezoelectric"
"5910","polarization","NN","I-NP","O","O","polarization"
"5911","Pyroelectricity","NN","B-NP","O","O","pyroelectricity"
"5912","Thermoelectricity","NNP","B-NP","O","O","thermoelectricity"
"5913","Electrothermal","JJ","B-NP","O","O","electrothermal"
"5913","effects","NNS","I-NP","O","O","effect"
"5914","Thermoelectric","JJ","B-NP","O","O","thermoelectric"
"5914","devices","NNS","I-NP","O","O","device"
"5915","Triboelectricity","NNP","B-NP","O","O","triboelectricity"
"5916","Geoscience","NN","B-NP","O","O","geoscience"
"5918","Antarctica","NNP","B-NP","O","O","antarctica"
"5919","South","NNP","B-NP","O","O","south"
"5919","Pole","NNP","I-NP","O","O","pole"
"5920","Arctic","NNP","B-NP","O","O","arctic"
"5922","North","NNP","B-NP","O","O","north"
"5922","Pole","NNP","I-NP","O","O","pole"
"5923","Atmosphere","NN","B-NP","O","O","atmosphere"
"5924","Air","NNP","B-NP","O","O","air"
"5924","quality","NN","I-NP","O","O","quality"
"5925","Atmospheric","NNP","B-NP","O","NP-SBJ-1","atmospheric"
"5925","modeling","VBG","B-VP","O","VP-1","modele"
"5926","Atmospheric","NNP","B-NP","O","O","atmospheric"
"5926","waves","NNS","I-NP","O","O","wave"
"5927","Biosphere","RB","B-ADVP","O","O","biosphere"
"5928","Continents","NNS","B-NP","O","O","continent"
"5930","Africa","NNP-LOC","B-NP","O","O","africa"
"5931","Asia","NNP","B-NP","O","O","asia"
"5932","Australia","NNP-LOC","B-NP","O","O","australia"
"5933","Europe","NNP-LOC","B-NP","O","O","europe"
"5934","North","NNP-LOC","B-NP","O","O","north"
"5934","America","NNP-LOC","I-NP","O","O","america"
"5935","South","NNP-LOC","B-NP","O","O","south"
"5935","America","NNP-LOC","I-NP","O","O","america"
"5936","Cyclones","NNS","B-NP","O","O","cyclone"
"5937","Hurricanes","NNPS","B-NP","O","O","hurricanes"
"5938","Tropical","NNP","B-NP","O","O","tropical"
"5938","cyclones","NNS","I-NP","O","O","cyclone"
"5939","Earth","NNP-LOC","B-NP","O","O","earth"
"5940","Earthquakes","NNS","B-NP","O","O","earthquake"
"5941","Earthquake","NN","B-NP","O","O","earthquake"
"5941","engineering","NN","I-NP","O","O","engineering"
"5942","Forestry","NN","B-NP","O","O","forestry"
"5943","Geochemistry","NN","B-NP","O","O","geochemistry"
"5944","Geoengineering","NN","B-NP","O","O","geoengineering"
"5945","Geography","NN","B-NP","O","O","geography"
"5947","Rural","JJ","B-NP","O","O","rural"
"5947","areas","NNS","I-NP","O","O","area"
"5948","Urban","NNP","B-NP","O","O","urban"
"5948","areas","NNS","I-NP","O","O","area"
"5949","Geology","NNP","B-NP","O","O","geology"
"5950","Minerals","NNS","B-NP","O","O","mineral"
"5951","Rocks","NNS","B-NP","O","O","rock"
"5952","Geophysics","NN","B-NP","O","O","geophysics"
"5953","EMTDC","NNP","B-NP","O","O","emtdc"
"5954","Extraterrestrial","JJ","B-NP","O","O","extraterrestrial"
"5954","phenomena","NNS","I-NP","O","O","phenomena"
"5955","Geodynamics","NNS","B-NP","O","O","geodynamic"
"5956","Geophysics","NN","B-NP","O","NP-SBJ-1","geophysics"
"5956","computing","VBG","B-VP","O","VP-1","compute"
"5957","Meteorology","NN","B-NP","O","O","meteorology"
"5958","Moisture","NN","B-NP","O","O","moisture"
"5959","Seismology","NN","B-NP","O","O","seismology"
"5960","Surface","NN","B-NP","O","O","surface"
"5960","waves","NNS","I-NP","O","O","wave"
"5961","Well","RB","B-ADVP","O","O","well"
"5961","logging","NN","B-NP","O","O","logging"
"5963","Ice","NNP","B-NP","O","O","ice"
"5964","Ice","NNP","B-NP","O","O","ice"
"5964","shelf","NN","I-NP","O","O","shelf"
"5965","Ice","NNP","B-NP","O","O","ice"
"5965","surface","NN","I-NP","O","O","surface"
"5966","Ice","NNP","B-NP","O","O","ice"
"5966","thickness","NN","I-NP","O","O","thickness"
"5967","Sea","NNP","B-NP","O","O","sea"
"5967","ice","NN","I-NP","O","O","ice"
"5968","Lakes","VBZ","B-VP","O","O","lake"
"5969","Land","JJ","B-NP","O","O","land"
"5969","surface","NN","I-NP","O","O","surface"
"5970","Levee","NN","B-NP","O","O","levee"
"5971","Meteorological","NNP","B-NP","O","O","meteorological"
"5971","factors","NNS","I-NP","O","O","factor"
"5972","Oceanography","NNP","B-NP","O","O","oceanography"
"5978","Oceans","NNS","B-NP","O","O","ocean"
"5979","Ocean","NNP","B-NP","O","O","ocean"
"5979","salinity","NN","I-NP","O","O","salinity"
"5980","Ocean","NNP","B-NP","O","O","ocean"
"5980","temperature","NN","I-NP","O","O","temperature"
"5981","Sea","NNP","B-NP","O","O","sea"
"5981","coast","NN","I-NP","O","O","coast"
"5982","Sea","NNP","B-NP","O","O","sea"
"5982","floor","NN","I-NP","O","O","floor"
"5983","Sea","NNP","B-NP","O","O","sea"
"5983","level","NN","I-NP","O","O","level"
"5984","Sea","NNP","B-NP","O","O","sea"
"5984","surface","NN","I-NP","O","O","surface"
"5985","Tides","NNS","B-NP","O","O","tide"
"5986","Rivers","NNPS","B-NP","O","O","rivers"
"5987","Sediments","NNS","B-NP","O","O","sediment"
"5988","Soil","NN","B-NP","O","O","soil"
"5989","Soil","NN","B-NP","O","O","soil"
"5989","moisture","NN","I-NP","O","O","moisture"
"5990","Soil","NN","B-NP","O","O","soil"
"5990","properties","NNS","I-NP","O","O","property"
"5991","Soil","NN","B-NP","O","O","soil"
"5991","texture","NN","I-NP","O","O","texture"
"5992","Tornadoes","NNS","B-NP","O","O","tornado"
"5993","Tsunami","NNS","B-NP","O","O","tsunami"
"5994","Volcanoes","NNS","B-NP","O","O","volcano"
"5995","Planetary","JJ","B-NP","O","O","planetary"
"5995","volcanoes","NNS","I-NP","O","O","volcano"
"5996","Volcanic","JJ","B-NP","O","O","volcanic"
"5996","activity","NN","I-NP","O","O","activity"
"5997","Volcanic","JJ","B-NP","O","O","volcanic"
"5997","ash","NN","I-NP","O","O","ash"
"5998","Wetlands","NNS","B-NP","O","O","wetland"
"5999","History","NN","B-NP","O","O","history"
"6000","Life","JJ","B-NP","O","O","life"
"6000","sciences","NNS","I-NP","O","O","science"
"6001","Metrology","NN","B-NP","O","O","metrology"
"6002","Optical","NNP","B-NP","O","O","optical"
"6002","metrology","NN","I-NP","O","O","metrology"
"6003","Neuroscience","NN","B-NP","O","O","neuroscience"
"6004","Physics","NNP","B-NP","O","O","physics"
"6005","Acoustics","NNS","B-NP","O","O","acoustic"
"6006","Acoustic","NNP","B-NP","O","O","acoustic"
"6006","applications","NNS","I-NP","O","O","application"
"6007","Acoustic","NNP","B-NP","O","O","acoustic"
"6007","devices","NNS","I-NP","O","O","device"
"6008","Acoustic","NNP","B-NP","O","O","acoustic"
"6008","emission","NN","I-NP","O","O","emission"
"6009","Acoustic","NNP","B-NP","O","O","acoustic"
"6009","noise","NN","I-NP","O","O","noise"
"6010","Acoustic","NNP","B-NP","O","O","acoustic"
"6010","propagation","NN","I-NP","O","O","propagation"
"6011","Acoustic","NNP","B-NP","O","O","acoustic"
"6011","pulses","NNS","I-NP","O","O","pulse"
"6012","Acoustic","NNP","B-NP","O","O","acoustic"
"6012","waves","NNS","I-NP","O","O","wave"
"6013","Acoustooptic","JJ","B-NP","O","O","acoustooptic"
"6013","effects","NNS","I-NP","O","O","effect"
"6014","Biomedical","JJ","B-NP","O","O","biomedical"
"6014","acoustics","NNS","I-NP","O","O","acoustic"
"6015","Cepstral","JJ","B-NP","O","O","cepstral"
"6015","analysis","NN","I-NP","O","O","analysis"
"6016","Music","JJ","B-ADJP","O","O","music"
"6017","Nonlinear","JJ","B-NP","O","O","nonlinear"
"6017","acoustics","NNS","I-NP","O","O","acoustic"
"6018","Psychoacoustics","NNS","B-NP","O","O","psychoacoustic"
"6019","Reverberation","NN","B-NP","O","O","reverberation"
"6020","Spectral","JJ","B-NP","O","O","spectral"
"6020","shape","NN","I-NP","O","O","shape"
"6021","Underwater","NNP","B-NP","O","O","underwater"
"6021","acoustics","NNS","I-NP","O","O","acoustic"
"6022","Astrophysics","NNS","B-NP","O","O","astrophysic"
"6023","Beams","NNS","B-NP","O","O","beam"
"6024","Acoustic","NNP","B-NP","O","O","acoustic"
"6024","beams","NNS","I-NP","O","O","beam"
"6025","Laser","NNP","B-NP","O","O","laser"
"6025","beams","NNS","I-NP","O","O","beam"
"6027","Molecular","NNP","B-NP","O","O","molecular"
"6027","beams","NNS","I-NP","O","O","beam"
"6028","Optical","NNP","B-NP","O","O","optical"
"6028","beams","NNS","I-NP","O","O","beam"
"6029","Particle","NN","B-NP","O","O","particle"
"6029","beams","NNS","I-NP","O","O","beam"
"6030","Biophysics","NNS","B-NP","O","O","biophysic"
"6031","Aerospace","NNP","B-NP","O","O","aerospace"
"6031","biophysics","NNS","I-NP","O","O","biophysic"
"6032","Biomagnetics","NNS","B-NP","O","O","biomagnetic"
"6033","Cellular","NNP","B-NP","O","O","cellular"
"6033","biophysics","NNS","I-NP","O","O","biophysic"
"6034","Molecular","NNP","B-NP","O","O","molecular"
"6034","biophysics","NNS","I-NP","O","O","biophysic"
"6035","Dark","JJ","B-NP","O","O","dark"
"6035","energy","NN","I-NP","O","O","energy"
"6036","Entropy","NN","B-NP","O","O","entropy"
"6038","Fluid","NN","B-NP","O","O","fluid"
"6038","flow","NN","I-NP","O","O","flow"
"6039","Fluid","NN","B-NP","O","O","fluid"
"6039","dynamics","NNS","I-NP","O","O","dynamic"
"6040","Hydraulic","NNP","B-NP","O","O","hydraulic"
"6040","diameter","NN","I-NP","O","O","diameter"
"6041","Hydrology","NNP","B-NP","O","O","hydrology"
"6042","Pipelines","NNS","B-NP","O","O","pipeline"
"6043","Valves","NNS","B-NP","O","O","valf"
"6044","Geophysics","NN","B-NP","O","O","geophysics"
"6045","EMTDC","NNP","B-NP","O","O","emtdc"
"6046","Extraterrestrial","JJ","B-NP","O","O","extraterrestrial"
"6046","phenomena","NNS","I-NP","O","O","phenomena"
"6047","Geodynamics","NNS","B-NP","O","O","geodynamic"
"6048","Geophysics","NN","B-NP","O","NP-SBJ-1","geophysics"
"6048","computing","VBG","B-VP","O","VP-1","compute"
"6049","Meteorology","NN","B-NP","O","O","meteorology"
"6050","Moisture","NN","B-NP","O","O","moisture"
"6051","Seismology","NN","B-NP","O","O","seismology"
"6052","Surface","NN","B-NP","O","O","surface"
"6052","waves","NNS","I-NP","O","O","wave"
"6053","Well","RB","B-ADVP","O","O","well"
"6053","logging","NN","B-NP","O","O","logging"
"6054","Kinetic","JJ","B-NP","O","O","kinetic"
"6054","theory","NN","I-NP","O","O","theory"
"6055","Kinetic","JJ","B-NP","O","O","kinetic"
"6055","energy","NN","I-NP","O","O","energy"
"6056","Levitation","NN","B-NP","O","O","levitation"
"6057","Electrostatic","JJ","B-NP","O","O","electrostatic"
"6057","levitation","NN","I-NP","O","O","levitation"
"6058","Magnetic","JJ","B-NP","O","O","magnetic"
"6058","levitation","NN","I-NP","O","O","levitation"
"6059","Lorentz","NNP","B-NP","O","O","lorentz"
"6059","covariance","NN","I-NP","O","O","covariance"
"6060","Mechanical","JJ","B-NP","O","O","mechanical"
"6060","factors","NNS","I-NP","O","O","factor"
"6061","Acceleration","NN","B-NP","O","O","acceleration"
"6062","Aerodynamics","NNS","B-NP","O","O","aerodynamic"
"6063","Biomechanics","NNS","B-NP","O","O","biomechanic"
"6064","Damping","VBG","B-VP","O","O","damp"
"6065","Dynamics","NNS","B-NP","O","O","dynamic"
"6066","Fatigue","NN","B-NP","O","O","fatigue"
"6067","Force","NNP","B-NP","O","O","force"
"6068","Friction","NN","B-NP","O","O","friction"
"6069","Hydrodynamics","NNP","B-NP","O","O","hydrodynamics"
"6070","Kinematics","NNPS","B-NP","O","O","kinematics"
"6071","Lubrication","NNP","B-NP","O","O","lubrication"
"6072","Magnetohydrodynamics","NNS","B-NP","O","O","magnetohydrodynamic"
"6073","Photoelasticity","NN","B-NP","O","O","photoelasticity"
"6074","Pressure","NN","B-NP","O","O","pressure"
"6074","effects","NNS","I-NP","O","O","effect"
"6075","Shock","NN","B-NP","O","O","shock"
"6075","(","(","O","O","O","("
"6075","mechanics","NNS","B-NP","O","O","mechanic"
"6075",")",")","O","O","O",")"
"6081","Strain","NN","B-NP","O","O","strain"
"6082","Stress","NN","B-NP","O","O","stress"
"6083","Surface","NN","B-NP","O","O","surface"
"6083","cracks","NNS","I-NP","O","O","crack"
"6084","Torque","NN","B-NP","O","O","torque"
"6085","Vibrations","NNS","B-NP","O","O","vibration"
"6086","Volume","NN","B-NP","O","O","volume"
"6086","relaxation","NN","I-NP","O","O","relaxation"
"6087","Workability","NN","B-NP","O","O","workability"
"6088","Network","NNP","B-NP","O","O","network"
"6088","theory","NN","I-NP","O","O","theory"
"6088","(","(","O","O","O","("
"6088","graphs","NNS","B-NP","O","O","graph"
"6088",")",")","O","O","O",")"
"6089","Orbits","NNS","B-NP","O","O","orbit"
"6091","Physics","NNP","B-NP","O","O","physics"
"6091","education","NN","I-NP","O","O","education"
"6092","Quantum","NNP","B-NP","O","O","quantum"
"6092","mechanics","NNS","I-NP","O","O","mechanic"
"6093","Density","NN","B-NP","O","O","density"
"6093","functional","JJ","I-NP","O","O","functional"
"6093","theory","NN","I-NP","O","O","theory"
"6094","Lagrangian","JJ","B-NP","O","O","lagrangian"
"6094","functions","NNS","I-NP","O","O","function"
"6095","Proton","NN","B-NP","O","O","proton"
"6095","effects","NNS","I-NP","O","O","effect"
"6096","Quantum","NNP","B-NP","O","O","quantum"
"6096","capacitance","NN","I-NP","O","O","capacitance"
"6097","Quantum","NNP","B-NP","O","O","quantum"
"6097","cryptography","NN","I-NP","O","O","cryptography"
"6098","Quantum","NNP","B-NP","O","O","quantum"
"6098","entanglement","NN","I-NP","O","O","entanglement"
"6099","Relativistic","JJ","B-NP","O","O","relativistic"
"6099","quantum","NN","I-NP","O","O","quantum"
"6099","mechanics","NNS","I-NP","O","O","mechanic"
"6100","Schrodinger","JJR","B-NP","O","O","schrodinger"
"6100","equation","NN","I-NP","O","O","equation"
"6101","Stationary","JJ","B-NP","O","O","stationary"
"6101","state","NN","I-NP","O","O","state"
"6102","Teleportation","CD","O","O","O","teleportation"
"6104","Tunneling","VBG","B-VP","O","O","tunnele"
"6105","Solid-state","JJ","B-NP","O","O","solid-state"
"6105","physics","NN","I-NP","O","O","physics"
"6106","String","NNP","B-NP","O","O","string"
"6106","theory","NN","I-NP","O","O","theory"
"6107","Thermal","JJ","B-NP","O","O","thermal"
"6107","factors","NNS","I-NP","O","O","factor"
"6108","Temperature","NN","B-NP","O","O","temperature"
"6109","Temperature","NN","B-NP","O","O","temperature"
"6109","dependence","NN","I-NP","O","O","dependence"
"6110","Thermal","JJ","B-NP","O","O","thermal"
"6110","conductivity","NN","I-NP","O","O","conductivity"
"6111","Thermal","JJ","B-NP","O","O","thermal"
"6111","expansion","NN","I-NP","O","O","expansion"
"6112","Thermal","JJ","B-NP","O","O","thermal"
"6112","management","NN","I-NP","O","O","management"
"6113","Thermal","JJ","B-NP","O","O","thermal"
"6113","stresses","NNS","I-NP","O","O","stress"
"6114","Thermoelasticity","NNP","B-NP","O","O","thermoelasticity"
"6115","Thermoelectricity","NNP","B-NP","O","O","thermoelectricity"
"6116","Thermolysis","NN","B-NP","O","O","thermolysis"
"6117","Thermooptic","JJ","B-NP","O","O","thermooptic"
"6117","effects","NNS","I-NP","O","O","effect"
"6118","Thermoresistivity","NN","B-NP","O","O","thermoresistivity"
"6119","Waves","NNS","B-NP","O","O","wave"
"6121","Atmospheric","NNP","B-NP","O","O","atmospheric"
"6121","waves","NNS","I-NP","O","O","wave"
"6122","Berry","NNP","B-NP","O","O","berry"
"6122","phase","NN","I-NP","O","O","phase"
"6123","Doppler","NNP","B-NP","O","O","doppler"
"6123","effect","NN","I-NP","O","O","effect"
"6124","Electrodynamics","NNS","B-NP","O","O","electrodynamic"
"6125","Magnetostatic","JJ","B-NP","O","O","magnetostatic"
"6125","waves","NNS","I-NP","O","O","wave"
"6126","Matter","NN","B-NP","O","O","matter"
"6126","waves","NNS","I-NP","O","O","wave"
"6127","Plasma","NN","B-NP","O","O","plasma"
"6127","waves","NNS","I-NP","O","O","wave"
"6128","Propagation","NN","B-NP","O","O","propagation"
"6129","Reflectivity","NN","B-NP","O","O","reflectivity"
"6130","Seismic","JJ","B-NP","O","O","seismic"
"6130","waves","NNS","I-NP","O","O","wave"
"6131","Shock","NN","B-NP","O","O","shock"
"6131","waves","NNS","I-NP","O","O","wave"
"6133","Solitons","NNS","B-NP","O","O","soliton"
"6134","Surface","NN","B-NP","O","O","surface"
"6134","acoustic","JJ","I-NP","O","O","acoustic"
"6134","waves","NNS","I-NP","O","O","wave"
"6135","Wave","NNP","B-NP","O","O","wave"
"6135","functions","NNS","I-NP","O","O","function"
"6136","Sociology","NN","B-NP","O","O","sociology"
"6137","Digital","NNP","B-NP","O","O","digital"
"6137","divide","NN","I-NP","O","O","divide"
"6138","Social","NNP","B-NP","O","O","social"
"6138","groups","NNS","I-NP","O","O","group"
"6139","Millennials","NNS","B-NP","O","O","millennial"
"6140","Senior","JJ","B-NP","O","O","senior"
"6140","citizens","NNS","I-NP","O","O","citizen"
"6141","Social","NNP","B-NP","O","O","social"
"6141","intelligence","NN","I-NP","O","O","intelligence"
"6142","Thermodynamics","NNS","B-NP","O","O","thermodynamic"
"6143","Enthalpy","NN","B-NP","O","O","enthalpy"
"6144","Isobaric","JJ","B-ADJP","O","O","isobaric"
"6145","Isothermal","JJ","B-NP","O","O","isothermal"
"6145","processes","NNS","I-NP","O","O","process"
"6147","Sensors","NNS","B-NP","O","O","sensor"
"6149","Acoustic","NNP","B-NP","O","O","acoustic"
"6149","sensors","NNS","I-NP","O","O","sensor"
"6150","Chemical","NNP","B-NP","O","O","chemical"
"6150","and","CC","I-NP","O","O","and"
"6150","biological","JJ","I-NP","O","O","biological"
"6150","sensors","NNS","I-NP","O","O","sensor"
"6151","Biosensors","NNS","B-NP","O","O","biosensor"
"6152","Gas","NNP","B-NP","O","O","gas"
"6152","detectors","NNS","I-NP","O","O","detector"
"6153","Amperometric","JJ","B-NP","O","O","amperometric"
"6153","sensors","NNS","I-NP","O","O","sensor"
"6154","Electromechanical","JJ","B-NP","O","O","electromechanical"
"6154","sensors","NNS","I-NP","O","O","sensor"
"6155","Microsensors","NNS","B-NP","O","O","microsensor"
"6156","Force","NNP","B-NP","O","O","force"
"6156","sensors","NNS","I-NP","O","O","sensor"
"6157","Infrared","JJ","B-NP","O","O","infrared"
"6157","sensors","NNS","I-NP","O","O","sensor"
"6158","Intelligent","NNP","B-NP","O","O","intelligent"
"6158","sensors","NNS","I-NP","O","O","sensor"
"6159","Intracranial","JJ","B-NP","O","O","intracranial"
"6159","pressure","NN","I-NP","O","O","pressure"
"6159","sensors","NNS","I-NP","O","O","sensor"
"6160","Ionizing","VBG","B-VP","O","VP-1","ionize"
"6160","radiation","NN","B-NP","O","NP-OBJ-1","radiation"
"6160","sensors","NNS","I-NP","O","NP-OBJ-1","sensor"
"6161","Position","NN","B-NP","O","O","position"
"6161","sensitive","JJ","I-NP","O","O","sensitive"
"6161","particle","NN","I-NP","O","O","particle"
"6161","detectors","NNS","I-NP","O","O","detector"
"6162","Radiation","NN","B-NP","O","O","radiation"
"6162","detectors","NNS","I-NP","O","O","detector"
"6163","Bolometers","NNS","B-NP","O","O","bolometer"
"6164","Gamma-ray","NNP","B-NP","O","O","gamma-ray"
"6164","detectors","NNS","I-NP","O","O","detector"
"6165","Infrared","JJ","B-NP","O","O","infrared"
"6165","detectors","NNS","I-NP","O","O","detector"
"6166","Photodetectors","NNS","B-NP","O","O","photodetector"
"6167","Semiconductor","NNP","B-NP","O","O","semiconductor"
"6167","radiation","NN","I-NP","O","O","radiation"
"6167","detectors","NNS","I-NP","O","O","detector"
"6168","Silicon","NNP","B-NP","O","O","silicon"
"6168","radiation","NN","I-NP","O","O","radiation"
"6168","detectors","NNS","I-NP","O","O","detector"
"6169","X-ray","NN","B-NP","O","O","x-ray"
"6169","detectors","NNS","I-NP","O","O","detector"
"6170","Magnetic","JJ","B-NP","O","O","magnetic"
"6170","sensors","NNS","I-NP","O","O","sensor"
"6171","Spin","NNP","B-NP","O","O","spin"
"6171","valves","NNS","I-NP","O","O","valf"
"6172","Mechanical","JJ","B-NP","O","O","mechanical"
"6172","sensors","NNS","I-NP","O","O","sensor"
"6173","Capacitive","JJ","B-NP","O","O","capacitive"
"6173","sensors","NNS","I-NP","O","O","sensor"
"6174","Multimodal","JJ","B-NP","O","O","multimodal"
"6174","sensors","NNS","I-NP","O","O","sensor"
"6175","Nanosensors","NNS","B-NP","O","O","nanosensor"
"6176","Optical","NNP","B-NP","O","O","optical"
"6176","sensors","NNS","I-NP","O","O","sensor"
"6177","Optical","NNP","B-NP","O","O","optical"
"6177","detectors","NNS","I-NP","O","O","detector"
"6178","Bar","NNP","B-NP","O","O","bar"
"6178","codes","NNS","I-NP","O","O","code"
"6179","Optical","NNP","B-NP","O","O","optical"
"6179","fiber","NN","I-NP","O","O","fiber"
"6179","sensors","NNS","I-NP","O","O","sensor"
"6180","Optoelectronic","JJ","B-NP","O","O","optoelectronic"
"6180","and","CC","I-NP","O","O","and"
"6180","photonic","JJ","I-NP","O","O","photonic"
"6180","sensors","NNS","I-NP","O","O","sensor"
"6181","Pressure","NN","B-NP","O","O","pressure"
"6181","sensors","NNS","I-NP","O","O","sensor"
"6187","Sensor","NNP","B-NP","O","O","sensor"
"6187","phenomena","NNS","I-NP","O","O","phenomena"
"6187","and","CC","I-NP","O","O","and"
"6187","characterization","NN","I-NP","O","O","characterization"
"6188","Sensor","NNP","B-NP","O","O","sensor"
"6188","systems","NNS","I-NP","O","O","system"
"6188","and","CC","I-NP","O","O","and"
"6188","applications","NNS","I-NP","O","O","application"
"6189","Detectors","NNS","B-NP","O","O","detector"
"6191","Envelope","NN","B-NP","O","O","envelope"
"6191","detectors","NNS","I-NP","O","O","detector"
"6192","Semiconductor","NNP","B-NP","O","O","semiconductor"
"6192","detectors","NNS","I-NP","O","O","detector"
"6193","Electric","NNP","B-NP","O","NP-SBJ-1","electric"
"6193","sensing","VBG","B-VP","O","VP-1","sense"
"6193","devices","NNS","B-NP","O","NP-OBJ-1","device"
"6194","Leak","NN","B-NP","O","O","leak"
"6194","detection","NN","I-NP","O","O","detection"
