,id_materia,codigo,metodo,cluster,asignatura,titulacion
824,148166,CURSO_PRE-TNAE053_20,AFFINITY-PROPAGATION,209,GESTIÓN PRODUCTIVA 3.1,ADMINISTRACIÓN DE EMPRESAS
825,148391,CURSO_PRE-TNAE063_20,AFFINITY-PROPAGATION,78,GESTIÓN PRODUCTIVA 4.2,ADMINISTRACIÓN DE EMPRESAS
826,148599,CURSO_UTPL-TNEC004_20,AFFINITY-PROPAGATION,150,ESTADÍSTICA I,ADMINISTRACIÓN DE EMPRESAS
827,149262,CURSO_UTPL-TNAE008_20,AFFINITY-PROPAGATION,229,ADMINISTRACIÓN II,ADMINISTRACIÓN DE EMPRESAS
828,149552,CURSO_PRE-TNAE052_20,AFFINITY-PROPAGATION,98,GESTIÓN PRODUCTIVA  2,ADMINISTRACIÓN DE EMPRESAS
829,149755,CURSO_PRE-TNAE056_20,AFFINITY-PROPAGATION,69,GESTIÓN DE LA CALIDAD,ADMINISTRACIÓN DE EMPRESAS
830,150289,CURSO_UTPL-TNAE017_20,AFFINITY-PROPAGATION,210,ORGANIZACIÓN INDUSTRIAL,ADMINISTRACIÓN DE EMPRESAS
831,150736,CURSO_PRE-TNAE062_20,AFFINITY-PROPAGATION,73,GESTIÓN PRODUCTIVA 4.1,ADMINISTRACIÓN DE EMPRESAS
832,150964,CURSO_UTPL-TNEC001_20,AFFINITY-PROPAGATION,59,MATEMÁTICA,ADMINISTRACIÓN DE EMPRESAS
833,151342,CURSO_UTPL-TNAE016_20,AFFINITY-PROPAGATION,54,MARKETING,ADMINISTRACIÓN DE EMPRESAS
834,151863,CURSO_UTPL-TNAE020_20,AFFINITY-PROPAGATION,200,MERCADO DE VALORES,ADMINISTRACIÓN DE EMPRESAS
835,152355,CURSO_UTPL-TNAE007_20,AFFINITY-PROPAGATION,151,MACROECONOMÍA,ADMINISTRACIÓN DE EMPRESAS
836,152787,CURSO_UTPL-TNAE013_20,AFFINITY-PROPAGATION,200,INVESTIGACIÓN DE MERCADOS,ADMINISTRACIÓN DE EMPRESAS
837,153308,CURSO_UTPL-TNABF001_20,AFFINITY-PROPAGATION,286,MATEMÁTICA FINANCIERA,GASTRONOMÍA
838,153868,CURSO_UTPL-TNABF001_20,AFFINITY-PROPAGATION,286,MATEMÁTICA FINANCIERA,HOTELERÍA Y TURISMO
839,154428,CURSO_UTPL-TN0087_20,AFFINITY-PROPAGATION,285,PROYECTOS,GASTRONOMÍA
840,154856,CURSO_UTPL-TNEC006_20,AFFINITY-PROPAGATION,132,ESTADÍSTICA II,ADMINISTRACIÓN EN BANCA Y FINANZAS
841,155536,CURSO_UTPL-TN0068_20,AFFINITY-PROPAGATION,50,GESTION PRODUCTIVA 3.1,GASTRONOMÍA
842,155814,CURSO_UTPL-TN0089_20,AFFINITY-PROPAGATION,71,ORGANIZACION Y DIRECCION EMPRESARIAL,GASTRONOMÍA
843,156184,CURSO_UTPL-TNEC006_20,AFFINITY-PROPAGATION,132,ESTADÍSTICA II,GASTRONOMÍA
844,156864,CURSO_UTPL-TN0070_20,AFFINITY-PROPAGATION,51,COCINA V,GASTRONOMÍA
845,157312,CURSO_UTPL-TN0086_20,AFFINITY-PROPAGATION,211,ECONOMIA,GASTRONOMÍA
846,157829,CURSO_UTPL-TN0074_20,AFFINITY-PROPAGATION,212,PROYECTO DE FIN DE CARRERA 4.2,GASTRONOMÍA
847,158042,CURSO_UTPL-TNEC004_20,AFFINITY-PROPAGATION,150,ESTADÍSTICA I,HOTELERÍA Y TURISMO
848,158705,CURSO_PRE-TNHT096_20,AFFINITY-PROPAGATION,45,FRANCÉS IV,GASTRONOMÍA
849,159109,CURSO_UTPL-TN0069_20,AFFINITY-PROPAGATION,10,PANADERÍA Y PASTELERÍA II,GASTRONOMÍA
850,159539,CURSO_UTPL-TN0065_20,AFFINITY-PROPAGATION,50,GESTION PRODUCTIVA 2.2,GASTRONOMÍA
851,159548,CURSO_UTPL-TN0071_20,AFFINITY-PROPAGATION,227,GESTIÓN PRODUCTIVA 3.2,GASTRONOMÍA
852,159758,CURSO_UTPL-TNEC004_20,AFFINITY-PROPAGATION,150,ESTADÍSTICA I,GASTRONOMÍA
853,160421,CURSO_UTPL-TN0072_20,AFFINITY-PROPAGATION,48,PROYECTO DE FIN DE CARRERA 4.1,GASTRONOMÍA
854,160654,CURSO_UTPL-TN0088_20,AFFINITY-PROPAGATION,54,MARKETING DE EMPRESAS DE SERVICIOS,GASTRONOMÍA
855,161042,CURSO_PRE-TNCS065_20,AFFINITY-PROPAGATION,142,GESTIÓN PRODUCTIVA GP 3.2,COMUNICACIÓN SOCIAL
856,161372,CURSO_UTPL-TNCS013_20,AFFINITY-PROPAGATION,199,TEORÍA DE LA COMUNICACIÓN,COMUNICACIÓN SOCIAL
857,161764,CURSO_UTPL-TNCS026_20,AFFINITY-PROPAGATION,251,LEGISLACIÓN,COMUNICACIÓN SOCIAL
858,162170,CURSO_UTPL-TNCS019_20,AFFINITY-PROPAGATION,97,PERIODISMO DIGITAL,COMUNICACIÓN SOCIAL
859,162554,CURSO_UTPL-TNCS006_20,AFFINITY-PROPAGATION,213,GÉNEROS PERIODÍSTICOS,COMUNICACIÓN SOCIAL
860,163045,CURSO_UTPL-TNCS018_20,AFFINITY-PROPAGATION,50,CINE,COMUNICACIÓN SOCIAL
861,163393,CURSO_UTPL-TNCS017_20,AFFINITY-PROPAGATION,196,PERIODISMO DE INVESTIGACIÓN,COMUNICACIÓN SOCIAL
862,163776,CURSO_UTPL-TNCS012_20,AFFINITY-PROPAGATION,224,EDUCOMUNICACIÓN,COMUNICACIÓN SOCIAL
863,164259,CURSO_UTPL-TNCS025_20,AFFINITY-PROPAGATION,201,COMUNICACIÓN ORGANIZACIONAL,COMUNICACIÓN SOCIAL
864,164842,CURSO_UTPL-TNCS024_20,AFFINITY-PROPAGATION,31,OPINIÓN PÚBLICA,COMUNICACIÓN SOCIAL
865,165247,CURSO_UTPL-TNCS005_20,AFFINITY-PROPAGATION,214,LINGÜÍSTICA,COMUNICACIÓN SOCIAL
866,165256,CURSO_PRE-TNCS067_20,AFFINITY-PROPAGATION,55,PROYECTO DE FIN DE CARRERA GP 4.2,COMUNICACIÓN SOCIAL
867,165494,CURSO_PRE-TNCS063_20,AFFINITY-PROPAGATION,278,GESTIÓN PRODUCTIVA GP 2.2,COMUNICACIÓN SOCIAL
868,165730,CURSO_UTPL-TNCS003_20,AFFINITY-PROPAGATION,199,HISTORIA DE LA COMUNICACIÓN,COMUNICACIÓN SOCIAL
869,166095,CURSO_UTPL-TNCS011_20,AFFINITY-PROPAGATION,202,TELEVISIÓN,COMUNICACIÓN SOCIAL
870,166436,CURSO_PRE-TNCS050_20,AFFINITY-PROPAGATION,48,PROYECTO DE FIN DE CARRERA GP 4.1,COMUNICACIÓN SOCIAL
871,166445,CURSO_PRE-TNARQ082_20,AFFINITY-PROPAGATION,97,EXPRESIÓN GRAFICA DIGITAL,ARQUITECTURA
872,166785,CURSO_PRE-TNARQ081_20,AFFINITY-PROPAGATION,222,HISTORIA DE LA ARQUITECTURA III,ARQUITECTURA
873,167132,CURSO_PRE-TNARQ048_20,AFFINITY-PROPAGATION,61,CONSTRUCCIONES II,ARQUITECTURA
874,167548,CURSO_PRE-TNARQ101_20,AFFINITY-PROPAGATION,215,URBANISMO I,ARQUITECTURA
875,167822,CURSO_PRE-TNARQ073_20,AFFINITY-PROPAGATION,216,ESTÁTICA,ARQUITECTURA
876,168161,CURSO_PRE-TNARQ089_20,AFFINITY-PROPAGATION,285,PROYECTOS II,ARQUITECTURA
877,168622,CURSO_PRE-TNARQ084_20,AFFINITY-PROPAGATION,276,GESTIÓN PRODUCTIVA GP 2.1,ARQUITECTURA
878,168844,CURSO_PRE-TNARQ091_20,AFFINITY-PROPAGATION,217,SISTEMAS DE INSTALACIONES I,ARQUITECTURA
879,169212,CURSO_PRE-TNARQ106_20,AFFINITY-PROPAGATION,65,PROYECTO VI URBANO-ARQUITECTÓNICO,ARQUITECTURA
880,169510,CURSO_UTPL-TN0158_20,AFFINITY-PROPAGATION,215,GEOREFERENCIACION APLICADA AL URBANISMO,ARQUITECTURA
881,169788,CURSO_PRE-TNCCO210_20,AFFINITY-PROPAGATION,218,METODOLOGIAS AGILES,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
882,170190,CURSO_PRE-TNARQ024_20,AFFINITY-PROPAGATION,60,DIBUJO ARQUITECTÓNICO,ARQUITECTURA
883,170502,CURSO_PRE-TNARQ097_20,AFFINITY-PROPAGATION,142,GESTIÓN PRODUCTIVA GP 3.2,ARQUITECTURA
884,170723,CURSO_PRE-TNICI223_20,AFFINITY-PROPAGATION,43,PRESAS,INGENIERÍA CIVIL
885,171388,CURSO_PRE-TNARQ072_20,AFFINITY-PROPAGATION,219,DIBUJO Y GEOMETRÍA DESCRIPTIVA,ARQUITECTURA
886,171880,CURSO_PRE-TNARQ100_20,AFFINITY-PROPAGATION,109,PATRIMONIO Y CONSERVACIÓN,ARQUITECTURA
887,172294,CURSO_PRE-TNARQ102_20,AFFINITY-PROPAGATION,73,GESTIÓN PRODUCTIVA GP 4.1,ARQUITECTURA
888,172702,CURSO_PRE-TNARQ083_20,AFFINITY-PROPAGATION,122,ESTRUCTURAS I,ARQUITECTURA
889,173085,CURSO_PRE-TNARQ090_20,AFFINITY-PROPAGATION,222,TEORÍA DE LA ARQUITECTURA,ARQUITECTURA
890,173368,CURSO_PRE-TNARQ099_20,AFFINITY-PROPAGATION,285,PROYECTOS IV,ARQUITECTURA
891,173679,CURSO_PRE-TNARQ092_20,AFFINITY-PROPAGATION,220,GESTIÓN PRODUCTIVA GP 3.1,ARQUITECTURA
892,173902,CURSO_PRE-TNADI238_20,AFFINITY-PROPAGATION,182,HERRAMIENTAS DE DISEÑO DIGITAL,ARTES PLÁSTICAS Y DISEÑO
893,174176,CURSO_PRE-TNCCO203_20,AFFINITY-PROPAGATION,240,ANÁLISIS DE REDES SOCIALES,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
894,174542,CURSO_UTPL-TN0210_20,AFFINITY-PROPAGATION,250,METODOLOGÍA PARTICIPATIVA EN INTERVENCIONES URBANAS,ARQUITECTURA
895,174794,CURSO_PRE-TNARQ088_20,AFFINITY-PROPAGATION,278,GESTIÓN PRODUCTIVA GP 2.2,ARQUITECTURA
896,175008,CURSO_PRE-TNARQ077_20,AFFINITY-PROPAGATION,221,GESTIÓN PRODUCTIVA GP 1,ARQUITECTURA
897,175278,CURSO_UTPL-TN0152_20,AFFINITY-PROPAGATION,87,SISTEMAS DE INFORMACIÓN GEOGRÁFICA,INGENIERÍA CIVIL
898,175743,CURSO_UTPL-TN0169_20,AFFINITY-PROPAGATION,71,DESARROLLO EMPRESARIAL,ADMINISTRACIÓN DE EMPRESAS
899,175752,CURSO_PRE-TNETE074_20,AFFINITY-PROPAGATION,64,SEGURIDAD INDUSTRIAL E IMPACTO AMBIENTAL DE LAS ACTIVIDADES DE LA IET,ELECTRÓNICA Y TELECOMUNICACIONES
900,176167,CURSO_PRE-TNARQ080_20,AFFINITY-PROPAGATION,274,DISEÑO BÁSICO II,ARQUITECTURA
901,176518,CURSO_PRE-TNARQ105_20,AFFINITY-PROPAGATION,78,GESTIÓN PRODUCTIVA GP 4.2,ARQUITECTURA
902,176719,CURSO_PRE-TNARQ071_20,AFFINITY-PROPAGATION,222,HISTORIA DE LA ARQUITECTURA I,ARQUITECTURA
903,176999,CURSO_PRE-TNADI202_20,AFFINITY-PROPAGATION,10,AEROGRAFÍA,ARTES PLÁSTICAS Y DISEÑO
904,177228,CURSO_PRE-TNIQ004_20,AFFINITY-PROPAGATION,83,CÁLCULO II,INGENIERÍA QUÍMICA
905,177795,CURSO_PRE-TNIIA093_20,AFFINITY-PROPAGATION,72,CIENCIA Y TECNOLOGÍA DE PRODUCTOS AGRÍCOLAS,INGENIERO EN ALIMENTOS
906,178428,CURSO_PRE-TNIIA001_20,AFFINITY-PROPAGATION,128,ESTADÍSTICA,INGENIERO EN ALIMENTOS
907,178753,CURSO_PRE-TNIIA038_20,AFFINITY-PROPAGATION,263,ANÁLISIS INSTRUMENTAL,INGENIERO EN ALIMENTOS
908,179143,CURSO_PRE-TNIIA085_20,AFFINITY-PROPAGATION,297,MICROBIOLOGÍA INDUSTRIAL Y BIOTECNOLOGÍA,INGENIERO EN ALIMENTOS
909,179384,CURSO_PRE-TNIIA078_20,AFFINITY-PROPAGATION,109,TECNOLOGÍA DE LA CONSERVACIÓN,INGENIERO EN ALIMENTOS
910,180226,CURSO_PRE-TNIIA068_20,AFFINITY-PROPAGATION,223,GESTIÓN PRODUCTIVA 1,INGENIERO EN ALIMENTOS
911,180461,CURSO_PRE-TNIIA070_20,AFFINITY-PROPAGATION,263,ANÁLISIS QUÍMICO DE LOS ALIMENTOS,INGENIERO EN ALIMENTOS
912,180975,CURSO_PRE-TNIIA091_20,AFFINITY-PROPAGATION,285,PROYECTOS AGROINDUSTRIALES,INGENIERO EN ALIMENTOS
913,181278,CURSO_PRE-TNIIA090_20,AFFINITY-PROPAGATION,78,GESTIÓN PRODUCTIVA 4.2,INGENIERO EN ALIMENTOS
914,181513,CURSO_PRE-TNIIA004_20,AFFINITY-PROPAGATION,224,TERMODINÁMICA,INGENIERO EN ALIMENTOS
915,181910,CURSO_PRE-TNIQ088_20,AFFINITY-PROPAGATION,225,MECÁNICA DE FLUIDOS,INGENIERO EN ALIMENTOS
916,182308,CURSO_PRE-TNIIA076_20,AFFINITY-PROPAGATION,278,GESTIÓN PRODUCTIVA 2.2,INGENIERO EN ALIMENTOS
917,182579,CURSO_PRE-TNIIA092_20,AFFINITY-PROPAGATION,204,INDUSTRIAS AGROPECUARIAS,INGENIERO EN ALIMENTOS
918,182821,CURSO_PRE-TNIIA071_20,AFFINITY-PROPAGATION,8,MICROBIOLOGÍA Y PARASITOLOGÍA DE LOS ALIMENTOS,INGENIERO EN ALIMENTOS
919,183065,CURSO_PRE-TNIIA048_20,AFFINITY-PROPAGATION,226,TRANSFERENCIA DE MASA,INGENIERO EN ALIMENTOS
920,183310,CURSO_PRE-TNIQ006_20,AFFINITY-PROPAGATION,139,FÍSICA,INGENIERO EN ALIMENTOS
921,183880,CURSO_PRE-TNIIA084_20,AFFINITY-PROPAGATION,227,GESTIÓN PRODUCTIVA 3.2,INGENIERO EN ALIMENTOS
922,184120,CURSO_PRE-TNIIA069_20,AFFINITY-PROPAGATION,1,BIOQUÍMICA DE LOS ALIMENTOS,INGENIERO EN ALIMENTOS
923,184361,CURSO_PRE-TNABF057_20,AFFINITY-PROPAGATION,74,PROYECTO DE FIN  DE CARRERA 4.2,ADMINISTRACIÓN EN BANCA Y FINANZAS
924,184653,CURSO_UTPL-TNABF001_20,AFFINITY-PROPAGATION,286,MATEMÁTICA FINANCIERA,ADMINISTRACIÓN EN BANCA Y FINANZAS
925,185213,CURSO_UTPL-TN-ABF020_20,AFFINITY-PROPAGATION,176,NEGOCIOS,ADMINISTRACIÓN EN BANCA Y FINANZAS
926,185599,CURSO_UTPL-TN-ABF011_20,AFFINITY-PROPAGATION,229,ADMINISTRACIÓN DE CRÉDITO II,ADMINISTRACIÓN EN BANCA Y FINANZAS
927,185835,CURSO_UTPL-TN-ABF017_20,AFFINITY-PROPAGATION,228,POLÍTICA ECONÓMICA,ADMINISTRACIÓN EN BANCA Y FINANZAS
928,186259,CURSO_PRE-TNABF067_20,AFFINITY-PROPAGATION,149,ANÁLISIS DE CASOS BANCARIOS,ADMINISTRACIÓN EN BANCA Y FINANZAS
929,186602,CURSO_UTPL-TNAE004_20,AFFINITY-PROPAGATION,229,ADMINISTRACIÓN,ADMINISTRACIÓN EN BANCA Y FINANZAS
930,187037,CURSO_UTPL-TN-ABF009_20,AFFINITY-PROPAGATION,286,INGENIERÍA FINANCIERA,ADMINISTRACIÓN EN BANCA Y FINANZAS
931,187314,CURSO_UTPL-TN-ABF019_20,AFFINITY-PROPAGATION,25,SEGUROS,ADMINISTRACIÓN EN BANCA Y FINANZAS
932,187753,CURSO_PRE-TNAE054_20,AFFINITY-PROPAGATION,285,PROYECTOS,ADMINISTRACIÓN EN BANCA Y FINANZAS
933,188188,CURSO_PRE-TNABF066_20,AFFINITY-PROPAGATION,266,GESTIÓN PRODUCTIVA 3.2,ADMINISTRACIÓN EN BANCA Y FINANZAS
934,188620,CURSO_PRE-TNABF069_20,AFFINITY-PROPAGATION,78,GESTIÓN PRODUCTIVA 4.2,ADMINISTRACIÓN EN BANCA Y FINANZAS
935,188875,CURSO_UTPL-TNEC001_20,AFFINITY-PROPAGATION,59,MATEMÁTICA,ADMINISTRACIÓN EN BANCA Y FINANZAS
936,189253,CURSO_UTPL-TN-ABF005_20,AFFINITY-PROPAGATION,149,CONTABILIDAD BANCARIA,ADMINISTRACIÓN EN BANCA Y FINANZAS
937,189835,CURSO_PRE-TNABF062_20,AFFINITY-PROPAGATION,98,GESTIÓN PRODUCTIVA GP 2,ADMINISTRACIÓN EN BANCA Y FINANZAS
938,190094,CURSO_UTPL-TN-ABF016_20,AFFINITY-PROPAGATION,0,MICROFINANZAS,ADMINISTRACIÓN EN BANCA Y FINANZAS
939,190402,CURSO_UTPL-TNAE007_20,AFFINITY-PROPAGATION,151,MACROECONOMÍA,ADMINISTRACIÓN EN BANCA Y FINANZAS
940,190834,CURSO_UTPL-TN-ABF006_20,AFFINITY-PROPAGATION,184,FINANZAS I,ADMINISTRACIÓN EN BANCA Y FINANZAS
941,191302,CURSO_UTPL-TNICA006_20,AFFINITY-PROPAGATION,49,CONTABILIDAD DE COSTOS,ADMINISTRACIÓN EN BANCA Y FINANZAS
942,191723,CURSO_UTPL-TN-ABF010_20,AFFINITY-PROPAGATION,184,FINANZAS III,ADMINISTRACIÓN EN BANCA Y FINANZAS
943,192111,CURSO_UTPL-TN-ABF002_20,AFFINITY-PROPAGATION,149,OPERACIONES BANCARIAS,ADMINISTRACIÓN EN BANCA Y FINANZAS
944,192451,CURSO_UTPL-TN0156_20,AFFINITY-PROPAGATION,230,VALIDACIÓN DE PRODUCTO,ADMINISTRACIÓN DE EMPRESAS
945,192737,CURSO_PRE-TNBIO075_20,AFFINITY-PROPAGATION,293,MATEMÁTICAS PARA LAS CIENCIAS BIOLÓGICAS II,BIOLOGÍA
946,193003,CURSO_PRE-TNBIO034_20,AFFINITY-PROPAGATION,244,DIVERSIDAD ANIMAL I,BIOLOGÍA
947,193012,CURSO_PRE-TNBIO109_20,AFFINITY-PROPAGATION,302,BIOTECNOLOGÍA ANIMAL,BIOLOGÍA
948,193457,CURSO_PRE-TNBIO104_20,AFFINITY-PROPAGATION,48,PROYECTO DE FIN DE CARRERA 4.1,BIOLOGÍA
949,193712,CURSO_UTPL-TN0055_20,AFFINITY-PROPAGATION,86,PLANIFICACIÓN TERRITORIAL,GESTIÓN AMBIENTAL
950,194002,CURSO_PRE-TNBIO227_20,AFFINITY-PROPAGATION,183,MARCADORES MOLECULARES,BIOLOGÍA
951,194268,CURSO_PRE-TNBIO073_20,AFFINITY-PROPAGATION,291,QUÍMICA ORGÁNICA APLICADA,BIOLOGÍA
952,195052,CURSO_UTPL-TNGA008_20,AFFINITY-PROPAGATION,87,SISTEMAS DE INFORMACIÓN GEOGRÁFICA,BIOLOGÍA
953,195371,CURSO_PRE-TNBIO108_20,AFFINITY-PROPAGATION,231,PROYECTO DE FIN DE CARRERA 4.2,BIOLOGÍA
954,195583,CURSO_PRE-TNBIO047_20,AFFINITY-PROPAGATION,86,ECOLOGÍA DE PAISAJE Y ORDENAMIENTO TERRITORIAL,BIOLOGÍA
955,195942,CURSO_PRE-TNBIO041_20,AFFINITY-PROPAGATION,134,TÉCNICAS MOLECULARES,BIOLOGÍA
956,196160,CURSO_PRE-TNBIO033_20,AFFINITY-PROPAGATION,299,ECOLOGÍA GENERAL,BIOLOGÍA
957,196548,CURSO_PRE-TNBIO042_20,AFFINITY-PROPAGATION,299,ECOLOGÍA III,BIOLOGÍA
958,197136,CURSO_UTPL-TN0112_20,AFFINITY-PROPAGATION,77,CAMBIO CLIMÁTICO Y ADAPTACIÓN,BIOLOGÍA
959,197439,CURSO_PRE-TNBIO023_20,AFFINITY-PROPAGATION,300,GENÉTICA I,BIOLOGÍA
960,197645,CURSO_PRE-TNBIO103_20,AFFINITY-PROPAGATION,95,LIMNOLOGIA,BIOLOGÍA
961,197866,CURSO_PRE-TNBIO002_20,AFFINITY-PROPAGATION,183,BIOLOGÍA CELULAR Y MOLECULAR II,BIOLOGÍA
962,198218,CURSO_PRE-TNBIO111_20,AFFINITY-PROPAGATION,285,DISEÑO DE PROYECTOS Y PLANES DE MANEJO PARA LA CONSERVACIÓN,BIOLOGÍA
963,198465,CURSO_PRE-TNBIO091_20,AFFINITY-PROPAGATION,278,GESTIÓN PRODUCTIVA GP 2.2,BIOLOGÍA
964,198666,CURSO_PRE-TNBIO096_20,AFFINITY-PROPAGATION,232,GESTIÓN PRODUCTIVA GP 3.1,BIOLOGÍA
965,198989,CURSO_PRE-TNBIO100_20,AFFINITY-PROPAGATION,280,GESTIÓN PRODUCTIVA GP 3.2,BIOLOGÍA
966,199217,CURSO_PRE-TNBIO054_20,AFFINITY-PROPAGATION,106,EVALUACIÓN DE IMPACTOS AMBIENTALES,BIOLOGÍA
967,199803,CURSO_PRE-TNBIO001_20,AFFINITY-PROPAGATION,183,BIOLOGÍA CELULAR Y MOLECULAR I,BIOLOGÍA
968,200106,CURSO_PRE-TNBIO043_20,AFFINITY-PROPAGATION,85,BIOGEOGRAFÍA Y EVOLUCIÓN,BIOLOGÍA
969,200319,CURSO_PRE-TNBIO035_20,AFFINITY-PROPAGATION,301,DIVERSIDAD VEGETAL I,BIOLOGÍA
970,200328,CURSO_PRE-TNBIO048_20,AFFINITY-PROPAGATION,298,EDAFOLOGÍA Y CONSERVACIÓN DE SUELOS,BIOLOGÍA
971,200611,CURSO_UTPL-TNGA001_20,AFFINITY-PROPAGATION,196,DISEÑO DE INVESTIGACIÓN CIENTÍFICA,GESTIÓN AMBIENTAL
972,200881,CURSO_PRE-TNBIO081_20,AFFINITY-PROPAGATION,233,GESTIÓN PRODUCTIVA GP 1,BIOLOGÍA
973,200890,CURSO_PRE-TNBIO110_20,AFFINITY-PROPAGATION,301,BIOTECNOLOGÍA VEGETAL,BIOLOGÍA
974,201123,CURSO_UTPL-TN0111_20,AFFINITY-PROPAGATION,133,FILOGÉNIA Y SISTEMÁTICA,BIOLOGÍA
975,201328,CURSO_PRE-TNGMI091_20,AFFINITY-PROPAGATION,234,PETROLOGÍA SEDIMENTARIA,GEOLOGÍA Y MINAS
976,201802,CURSO_UTPL-TN0142_20,AFFINITY-PROPAGATION,83,MICROTECTÓNICA Y MICRODEFORMACIONES,GEOLOGÍA Y MINAS
977,202141,CURSO_PRE-TNGMI080_20,AFFINITY-PROPAGATION,235,MINERALOGÍA,GEOLOGÍA Y MINAS
978,202459,CURSO_PRE-TNGMI098_20,AFFINITY-PROPAGATION,278,PRÁCTICA DE PERFORACIÓN GP 2.2,GEOLOGÍA Y MINAS
979,202732,CURSO_PRE-TNGMI101_20,AFFINITY-PROPAGATION,67,GEOQUÍMICA,GEOLOGÍA Y MINAS
980,203038,CURSO_PRE-TNGMI108_20,AFFINITY-PROPAGATION,168,HIDROGEOLOGÍA,GEOLOGÍA Y MINAS
981,203635,CURSO_PRE-TNGMI046_20,AFFINITY-PROPAGATION,211,GEOFÍSICA,GEOLOGÍA Y MINAS
982,204176,CURSO_UTPL-TN0098_20,AFFINITY-PROPAGATION,237,INTRODUCCIÓN A LA TECNOLOGÍA MINERA,GEOLOGÍA Y MINAS
983,204377,CURSO_UTPL-TN0215_20,AFFINITY-PROPAGATION,94,GEOLOGÍA ECONÓMICA,GEOLOGÍA Y MINAS
984,204386,CURSO_PRE-TNGMI092_20,AFFINITY-PROPAGATION,225,DINÁMICA DE FLUIDOS,GEOLOGÍA Y MINAS
985,204756,CURSO_PRE-TNGMI107_20,AFFINITY-PROPAGATION,270,PRÁCTICA EXPLORACIÓN GP 3.2,GEOLOGÍA Y MINAS
986,204965,CURSO_PRE-TNGMI113_20,AFFINITY-PROPAGATION,93,PROYECTO DE TESIS GP 4.2,GEOLOGÍA Y MINAS
987,205186,CURSO_PRE-TNGMI081_20,AFFINITY-PROPAGATION,128,ESTADÍSTICA,GEOLOGÍA Y MINAS
988,205745,CURSO_PRE-TNGMI099_20,AFFINITY-PROPAGATION,132,SONDAJE DE POZOS,GEOLOGÍA Y MINAS
989,206000,CURSO_PRE-TNGMI041_20,AFFINITY-PROPAGATION,236,CARTOGRAFÍA GEOLÓGICA,GEOLOGÍA Y MINAS
990,206264,CURSO_TNTGMI0704_20,AFFINITY-PROPAGATION,237,LEGISLACIÓN MINERA,GEOLOGÍA Y MINAS
991,206273,CURSO_UTPL-TN0213_20,AFFINITY-PROPAGATION,237,TRATAMIENTO DE EFLUENTES MINEROS ,GEOLOGÍA Y MINAS
992,207053,CURSO_PRE-TNGMI082_20,AFFINITY-PROPAGATION,238,QUÍMICA,GEOLOGÍA Y MINAS
993,207483,CURSO_PRE-TNGMI088_20,AFFINITY-PROPAGATION,236,PRÁCTICA CARTOGRAFÍA GEOLÓGICA 1.2,GEOLOGÍA Y MINAS
994,207758,CURSO_PRE-TNGMI110_20,AFFINITY-PROPAGATION,93,PROYECTO DE TESIS GP 4.1,GEOLOGÍA Y MINAS
995,207962,CURSO_PRE-TNGMI063_20,AFFINITY-PROPAGATION,236,EXPLORACIÓN GEOLÓGICA,GEOLOGÍA Y MINAS
996,208163,CURSO_UTPL-TN0148_20,AFFINITY-PROPAGATION,257,RIESGOS VOLCÁNICOS Y SÍSMICOS,GEOLOGÍA Y MINAS
997,208172,CURSO_PRE-TNGMI100_20,AFFINITY-PROPAGATION,236,INGENIERÍA GEOLÓGICA,GEOLOGÍA Y MINAS
998,208525,CURSO_PRE-TNGMI079_20,AFFINITY-PROPAGATION,42,ESTRATIGRAFÍA Y SEDIMENTACIÓN,GEOLOGÍA Y MINAS
999,208978,CURSO_UTPL-TN0212_20,AFFINITY-PROPAGATION,224,TERMODINÁMICA METALÚRGICA,GEOLOGÍA Y MINAS
1000,209622,CURSO_UTPL-TN0159_20,AFFINITY-PROPAGATION,293,ADOBE ILUSTRADOR PARA ARTÍCULOS CIENTÍFICOS,GEOLOGÍA Y MINAS
1001,209841,CURSO_UTPL-TN0143_20,AFFINITY-PROPAGATION,16,EMERGENCIA DE SALUD EN CAMPO,GEOLOGÍA Y MINAS
1002,209850,CURSO_PRE-TNGMI070_20,AFFINITY-PROPAGATION,91,BENEFICIO DE MINERALES,GEOLOGÍA Y MINAS
1003,210320,CURSO_PRE-TNGMI102_20,AFFINITY-PROPAGATION,38,CIMENTACIONES,GEOLOGÍA Y MINAS
1004,210739,CURSO_UTPL-TN0214_20,AFFINITY-PROPAGATION,140,PIROMETALURGIA DEL COBRE,GEOLOGÍA Y MINAS
1005,211496,CURSO_PRE-TNETE082_20,AFFINITY-PROPAGATION,239,ELECTRÓNICA BÁSICA,ELECTRÓNICA Y TELECOMUNICACIONES
1006,211806,CURSO_PRE-TNETE085_20,AFFINITY-PROPAGATION,72,"CIENCIA, TECNOLOGÍA Y SOCIEDAD",ELECTRÓNICA Y TELECOMUNICACIONES
1007,212007,CURSO_PRE-TNETE109_20,AFFINITY-PROPAGATION,240,SEGURIDAD DE REDES,ELECTRÓNICA Y TELECOMUNICACIONES
1008,212460,CURSO_PRE-TNETE114_20,AFFINITY-PROPAGATION,285,PROYECTOS DE INGENIERÍA,ELECTRÓNICA Y TELECOMUNICACIONES
