,id_materia,codigo,metodo,cluster,asignatura,titulacion
496,63724,CURSO_UTPL-TNCCO012_18,HIERARCHY,196,INGENIERÍA DE REQUISITOS,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
497,63733,CURSO_PRE-TNCCO075_18,HIERARCHY,89,PASANTÍAS EN CITTES GP 1.2,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
498,64137,CURSO_UTPL-TNCCO006_18,HIERARCHY,218,FUNDAMENTOS DE BASES DE DATOS,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
499,64146,CURSO_UTPL-TNCCO013_18,HIERARCHY,215,FUNDAMENTOS DE REDES Y TELECOMUNICACIONES,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
500,64155,CURSO_UTPL-TNCCO016_18,HIERARCHY,246,ARQUITECTURA DE APLICACIONES,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
501,64164,CURSO_UTPL-TNCCO017_18,HIERARCHY,343,INTELIGENCIA ARTIFICIAL,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
502,64173,CURSO_PRE-TNCCO085_18,HIERARCHY,93,PRÁCTICAS EN CITTES GP 3.2,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
503,64388,CURSO_UTPL-TNCCO020_18,HIERARCHY,207,PROGRAMACIÓN DE ALGORITMOS,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
504,64397,CURSO_PRE-TNCCO084_18,HIERARCHY,591,GESTIÓN DE PROYECTOS,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
505,64406,CURSO_PRE-TNCCO071_18,HIERARCHY,208,LÓGICA DE LA PROGRAMACIÓN,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
506,64415,CURSO_PRE-TNCCO051_18,HIERARCHY,481,TEORÍA DE AUTOMATAS Y COMPILADORES,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
507,64424,CURSO_PRE-TNCCO079_18,HIERARCHY,97,PRÁCTICA EN CITTES GP 2.1,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
508,64643,CURSO_PRE-TNCCO082_18,HIERARCHY,98,PRÁCTICA EN CITTES GP 2.2,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
509,64853,CURSO_PRE-TNCCO083_18,HIERARCHY,82,FORMACIÓN EN ACADEMIAS GP 3.1,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
510,64862,CURSO_PRE-TNCCO029_18,HIERARCHY,111,FÍSICA,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
511,64871,CURSO_UTPL-TN0174_18,HIERARCHY,304,LENGUAJES ARTÍSTICOS COMBINADOS,ARTES PLÁSTICAS Y DISEÑO
512,64880,CURSO_PRE-TNADI071_18,HIERARCHY,19,GESTIÓN PRODUCTIVA GP 1.1,ARTES PLÁSTICAS Y DISEÑO
513,65128,CURSO_PRE-TNADI072_18,HIERARCHY,463,HISTORIA DEL ARTE II,ARTES PLÁSTICAS Y DISEÑO
514,65137,CURSO_PRE-TNADI094_18,HIERARCHY,28,PROYECTO DE FIN DE CARRERA GP 4.1,ARTES PLÁSTICAS Y DISEÑO
515,65388,CURSO_PRE-TNADI064_18,HIERARCHY,556,ESCULTURA I,ARTES PLÁSTICAS Y DISEÑO
516,65397,CURSO_PRE-TNADI063_18,HIERARCHY,447,DIBUJO ARTÍSTICO Y PINTURA I,ARTES PLÁSTICAS Y DISEÑO
517,65406,CURSO_PRE-TNADI085_18,HIERARCHY,462,HISTORIA DEL ARTE IV,ARTES PLÁSTICAS Y DISEÑO
518,65415,CURSO_PRE-TNADI065_18,HIERARCHY,554,CERÁMICA I,ARTES PLÁSTICAS Y DISEÑO
519,65424,CURSO_PRE-TNADI088_18,HIERARCHY,9,GESTIÓN PRODUCTIVA GP 2.2,ARTES PLÁSTICAS Y DISEÑO
520,65628,CURSO_PRE-TNADI034_18,HIERARCHY,439,DISEÑO III,ARTES PLÁSTICAS Y DISEÑO
521,65637,CURSO_PRE-TNADI084_18,HIERARCHY,181,DISEÑO V,ARTES PLÁSTICAS Y DISEÑO
522,65646,CURSO_PRE-TNADI077_18,HIERARCHY,18,GESTIÓN PRODUCTIVA GP 1.2,ARTES PLÁSTICAS Y DISEÑO
523,65937,CURSO_PRE-TNADI050_18,HIERARCHY,444,DIBUJO ARTÍSTICO V,ARTES PLÁSTICAS Y DISEÑO
524,65946,CURSO_PRE-TNADI020_18,HIERARCHY,535,DISEÑO I,ARTES PLÁSTICAS Y DISEÑO
525,65955,CURSO_PRE-TNADI091_18,HIERARCHY,460,HISTORIA DEL ARTE VI,ARTES PLÁSTICAS Y DISEÑO
526,65964,CURSO_PRE-TNADI052_18,HIERARCHY,290,PINTURA V,ARTES PLÁSTICAS Y DISEÑO
527,65973,CURSO_PRE-TNADI092_18,HIERARCHY,2,GESTIÓN PRODUCTIVA GP 3.2,ARTES PLÁSTICAS Y DISEÑO
528,65982,CURSO_PRE-TNADI074_18,HIERARCHY,436,ESCULTURA III,ARTES PLÁSTICAS Y DISEÑO
529,65991,CURSO_PRE-TNADI073_18,HIERARCHY,446,DIBUJO ARTÍSTICO III,ARTES PLÁSTICAS Y DISEÑO
530,66000,CURSO_PRE-TNADI083_18,HIERARCHY,6,GESTIÓN PRODUCTIVA GP 2.1,ARTES PLÁSTICAS Y DISEÑO
531,66203,CURSO_PRE-TNADI090_18,HIERARCHY,4,GESTIÓN PRODUCTIVA GP 3.1,ARTES PLÁSTICAS Y DISEÑO
532,66462,CURSO_PRE-TNADI075_18,HIERARCHY,437,PINTURA III,ARTES PLÁSTICAS Y DISEÑO
533,66471,CURSO_PRE-TNADI076_18,HIERARCHY,305,ANATOMÍA ARTÍSTICA,ARTES PLÁSTICAS Y DISEÑO
534,66480,CURSO_UTPL-TNEC006_18,HIERARCHY,507,ESTADÍSTICA II,ECONOMÍA
535,67160,CURSO_UTPL-TNEC012_18,HIERARCHY,593,CÁLCULO II,ECONOMÍA
536,67169,CURSO_UTPL-TNEC017_18,HIERARCHY,614,ECONOMETRÍA II,ECONOMÍA
537,67178,CURSO_UTPL-TNEC010_18,HIERARCHY,321,HISTORIA DEL PENSAMIENTO ECONÓMICO,ECONOMÍA
538,67187,CURSO_PRE-TNEC060_18,HIERARCHY,11,GESTIÓN PRODUCTIVA GP 1,ECONOMÍA
539,67196,CURSO_UTPL-TNEC003_18,HIERARCHY,561,MICROECONOMÍA I,ECONOMÍA
540,67205,CURSO_UTPL-TNEC025_18,HIERARCHY,584,PROYECTOS II,ECONOMÍA
541,67214,CURSO_PRE-TNEC062_18,HIERARCHY,4,GESTIÓN PRODUCTIVA GP 3.1,ECONOMÍA
542,67223,CURSO_PRE-TNEC065_18,HIERARCHY,13,GESTIÓN PRODUCTIVA GP 4.1,ECONOMÍA
543,67487,CURSO_UTPL-TNICA002_18,HIERARCHY,61,CONTABILIDAD GENERAL,ECONOMÍA
544,68092,CURSO_UTPL-TNEC015_18,HIERARCHY,411,MICROECONOMÍA III,ECONOMÍA
545,68101,CURSO_UTPL-TNEC001_18,HIERARCHY,43,MATEMÁTICA,ECONOMÍA
546,68479,CURSO_UTPL-TN0086_18,HIERARCHY,353,ECONOMIA,GASTRONOMÍA
547,68996,CURSO_PRE-TNEC063_18,HIERARCHY,2,GESTIÓN PRODUCTIVA GP 3.2,ECONOMÍA
548,69299,CURSO_UTPL-TNEC018_18,HIERARCHY,268,POLÍTICA ECONÓMICA I,ECONOMÍA
549,69308,CURSO_UTPL-TNEC008_18,HIERARCHY,623,MACROECONOMÍA II,ECONOMÍA
550,69317,CURSO_UTPL-TN0172_18,HIERARCHY,148,ECONOMÍA POPULAR Y SOLIDARIA,ECONOMÍA
551,69326,CURSO_UTPL-TN-ABF006_18,HIERARCHY,625,FINANZAS I,ECONOMÍA
552,69794,CURSO_PRE-TNEC066_18,HIERARCHY,15,GESTIÓN PRODUCTIVA GP 4.2,ECONOMÍA
553,70027,CURSO_UTPL-TNEC023_18,HIERARCHY,148,ECONOMÍA INTERNACIONAL,ECONOMÍA
554,70036,CURSO_UTPL-TN0170_18,HIERARCHY,406,CONSTRUCCIÓN DE INDICADORES,ECONOMÍA
555,70045,CURSO_UTPL-TNEC0224_18,HIERARCHY,149,ECONOMÍA POLÍTICA,ECONOMÍA
556,70054,CURSO_UTPL-TNICA019_18,HIERARCHY,438,AUDITORÍA III,CONTABILIDAD Y AUDITORÍA
557,70063,CURSO_PRE-TNICA072_18,HIERARCHY,4,GESTIÓN PRODUCTIVA GP 3.1,CONTABILIDAD Y AUDITORÍA
558,70521,CURSO_PRE-TNICA074_18,HIERARCHY,2,GESTIÓN PRODUCTIVA GP 3.2,CONTABILIDAD Y AUDITORÍA
559,70841,CURSO_UTPL-TNICA017_18,HIERARCHY,255,COMPUTACIÓN APLICADA,CONTABILIDAD Y AUDITORÍA
560,70850,CURSO_UTPL-TN-ABF005_18,HIERARCHY,65,CONTABILIDAD BANCARIA,CONTABILIDAD Y AUDITORÍA
561,71432,CURSO_PRE-TNICA066_18,HIERARCHY,70,CONTABILIDAD GENERAL I,CONTABILIDAD Y AUDITORÍA
562,71441,CURSO_UTPL-TNAE003_18,HIERARCHY,152,INTRODUCCIÓN A LA ECONOMÍA,CONTABILIDAD Y AUDITORÍA
563,72010,CURSO_PRE-TNICA077_18,HIERARCHY,30,PROYECTO DE  FIN DE CARRERA II GP 4.2,CONTABILIDAD Y AUDITORÍA
564,72258,CURSO_PRE-TNICA206_18,HIERARCHY,309,NORMAS INTERNACIONALES DE INFORMACION FINANCIERA,CONTABILIDAD Y AUDITORÍA
565,72730,CURSO_UTPL-TNICA007_18,HIERARCHY,70,CONTABILIDAD DE COSTOS I,CONTABILIDAD Y AUDITORÍA
566,72739,CURSO_UTPL-TNICA016_18,HIERARCHY,558,AUDITORÍA I,CONTABILIDAD Y AUDITORÍA
567,72748,CURSO_UTPL-TNICA005_18,HIERARCHY,594,CÁLCULO,CONTABILIDAD Y AUDITORÍA
568,72757,CURSO_UTPL-TNEC004_18,HIERARCHY,506,ESTADÍSTICA I,CONTABILIDAD Y AUDITORÍA
569,73420,CURSO_UTPL-TNAE007_18,HIERARCHY,408,MACROECONOMÍA,CONTABILIDAD Y AUDITORÍA
570,73852,CURSO_UTPL-TNAE009_18,HIERARCHY,515,ADMINISTRACIÓN DE RECURSOS HUMANOS,CONTABILIDAD Y AUDITORÍA
571,73861,CURSO_PRE-TNICA076_18,HIERARCHY,27,PROYECTO DE FIN DE CARRERA I GP 4.1,CONTABILIDAD Y AUDITORÍA
572,74094,CURSO_UTPL-TNICA012_18,HIERARCHY,66,CONTABILIDAD SUPERIOR,CONTABILIDAD Y AUDITORÍA
573,74103,CURSO_PRE-TNICA068_18,HIERARCHY,11,GESTIÓN PRODUCTIVA GP 1,CONTABILIDAD Y AUDITORÍA
574,74112,CURSO_UTPL-TNICA011_18,HIERARCHY,399,ORGANIZACIÓN CONTABLE,CONTABILIDAD Y AUDITORÍA
575,74121,CURSO_UTPL-TN-ABF007_18,HIERARCHY,626,FINANZAS II,CONTABILIDAD Y AUDITORÍA
576,74537,CURSO_UTPL-TNICA001_18,HIERARCHY,134,LEGISLACIÓN MERCANTIL Y SOCIETARIA,CONTABILIDAD Y AUDITORÍA
577,74546,CURSO_UTPL-TNICA010_18,HIERARCHY,137,LEGISLACIÓN SOBRE CONTRATACIÓN PÚBLICA,CONTABILIDAD Y AUDITORÍA
578,74555,CURSO_PRE-TNIQ014_18,HIERARCHY,100,QUÍMICA ORGÁNICA,BIOQUÍMICA Y FARMACIA
579,75891,CURSO_PRE-TNBIF084_18,HIERARCHY,17,GESTIÓN PRODUCTIVA 1.2,BIOQUÍMICA Y FARMACIA
580,76137,CURSO_PRE-TNBIF109_18,HIERARCHY,38,TRABAJO DE FIN DE CARRERA 4.1,BIOQUÍMICA Y FARMACIA
581,76524,CURSO_PRE-TNBIF090_18,HIERARCHY,5,GESTIÓN PRODUCTIVA 2.1,BIOQUÍMICA Y FARMACIA
582,76763,CURSO_PRE-TNBIF047_18,HIERARCHY,348,HEMATOLOGÍA,BIOQUÍMICA Y FARMACIA
583,77289,CURSO_PRE-TNBIF110_18,HIERARCHY,315,TALLER PRÁCTICO INTRODUCTORIO,BIOQUÍMICA Y FARMACIA
584,77522,CURSO_PRE-TNBIF035_18,HIERARCHY,106,QUÍMICA ANALÍTICA,BIOQUÍMICA Y FARMACIA
585,77808,CURSO_UTPL-TNIQ002_18,HIERARCHY,52,FÍSICA PARA LAS CIENCIAS BIOLÓGICAS,BIOQUÍMICA Y FARMACIA
586,78437,CURSO_PRE-TNBIF111_18,HIERARCHY,37,TRABAJO DE FIN DE CARRERA 4.2,BIOQUÍMICA Y FARMACIA
587,78788,CURSO_UTPL-TNIA001_18,HIERARCHY,204,BOTÁNICA,BIOQUÍMICA Y FARMACIA
588,78994,CURSO_PRE-TNBIF048_18,HIERARCHY,565,BIOQUÍMICA CLÍNICA,BIOQUÍMICA Y FARMACIA
589,79602,CURSO_PRE-TNBIF105_18,HIERARCHY,1,GESTIÓN PRODUCTIVA 3.2,BIOQUÍMICA Y FARMACIA
590,79866,CURSO_PRE-TNBIF023_18,HIERARCHY,303,ANATOMÍA FUNCIONAL,BIOQUÍMICA Y FARMACIA
591,79875,CURSO_PRE-TNBIF025_18,HIERARCHY,302,HISTOLOGÍA,BIOQUÍMICA Y FARMACIA
592,80123,CURSO_PRE-TNBIF034_18,HIERARCHY,563,BIOQUÍMICA II,BIOQUÍMICA Y FARMACIA
593,80404,CURSO_PRE-TNBIF101_18,HIERARCHY,349,TOXICOLOGÍA,BIOQUÍMICA Y FARMACIA
594,80778,CURSO_PRE-TNBIF040_18,HIERARCHY,110,FÍSICO QUÍMICA,BIOQUÍMICA Y FARMACIA
595,81449,CURSO_PRE-TNBIF100_18,HIERARCHY,3,GESTIÓN PRODUCTIVA 3.1,BIOQUÍMICA Y FARMACIA
596,81682,CURSO_PRE-TNBIF053_18,HIERARCHY,545,TECNOLOGÍA FARMACÉUTICA I,BIOQUÍMICA Y FARMACIA
597,81691,CURSO_PRE-TNBIF079_18,HIERARCHY,20,GESTIÓN PRODUCTIVA 1.1,BIOQUÍMICA Y FARMACIA
598,81908,CURSO_PRE-TNBIF063_18,HIERARCHY,55,GENÉTICA GENERAL,BIOQUÍMICA Y FARMACIA
599,82332,CURSO_UTPL-TNIQ003_18,HIERARCHY,50,CÁLCULO PARA LAS CIENCIAS BIOLÓGICAS,BIOQUÍMICA Y FARMACIA
600,82598,CURSO_PRE-TNBIF088_18,HIERARCHY,451,FISIOLOGÍA,BIOQUÍMICA Y FARMACIA
601,82821,CURSO_PRE-TNBIO002_18,HIERARCHY,598,BIOLOGÍA CELULAR Y MOLECULAR II,BIOQUÍMICA Y FARMACIA
602,83173,CURSO_PRE-TNBIF036_18,HIERARCHY,525,MICROBIOLOGÍA I,BIOQUÍMICA Y FARMACIA
603,83479,CURSO_PRE-TNBIF041_18,HIERARCHY,527,MICROBIOLOGÍA II,BIOQUÍMICA Y FARMACIA
604,83816,CURSO_PRE-TNBIF042_18,HIERARCHY,356,FITOQUÍMICA Y FARMACOGNOSIA,BIOQUÍMICA Y FARMACIA
605,84441,CURSO_PRE-TNBIF098_18,HIERARCHY,529,MICROBIOLOGÍA CLÍNICA,BIOQUÍMICA Y FARMACIA
606,84803,CURSO_PRE-TNBIF095_18,HIERARCHY,599,FARMACOLOGÍA II,BIOQUÍMICA Y FARMACIA
607,85142,CURSO_PRE-TNBIF112_18,HIERARCHY,256,CULTIVOS CELULARES,BIOQUÍMICA Y FARMACIA
608,85554,CURSO_PRE-TNBIF091_18,HIERARCHY,539,FARMACOLOGÍA I,BIOQUÍMICA Y FARMACIA
609,85865,CURSO_PRE-TNBIF049_18,HIERARCHY,530,MICROBIOLOGÍA DE ALIMENTOS,BIOQUÍMICA Y FARMACIA
610,86121,CURSO_PRE-TNBIO001_18,HIERARCHY,596,BIOLOGÍA CELULAR Y MOLECULAR I,BIOQUÍMICA Y FARMACIA
611,86424,CURSO_PRE-TNBIF094_18,HIERARCHY,8,GESTIÓN PRODUCTIVA 2.2,BIOQUÍMICA Y FARMACIA
612,86640,CURSO_PRE-TNBIF028_18,HIERARCHY,564,BIOQUÍMICA I,BIOQUÍMICA Y FARMACIA
613,87075,CURSO_UTPL-TN0014_18,HIERARCHY,333,NUTRICIÓN Y DIETÉTICA ,ENFERMERÍA
614,87084,CURSO_UTPL-TN0013_18,HIERARCHY,547,ENFERMERÍA MATERNO-INFANTIL I,ENFERMERÍA
615,87093,CURSO_UTPL-TN0019_18,HIERARCHY,269,ENFERMERÍA EN URGENCIA,ENFERMERÍA
616,87102,CURSO_UTPL-TN0020_18,HIERARCHY,270,ENFERMERÍA GERIÁTRICA,ENFERMERÍA
617,87111,CURSO_UTPL-TN0018_18,HIERARCHY,273,ENFERMERÍA ONCOLÓGICA Y CUIDADOS PALIATIVOS ,ENFERMERÍA
618,87347,CURSO_UTPL-TN0016_18,HIERARCHY,235,GP2 ENFERMERÍA COMUNITARIA I (APS). INTRODUCCIÓN AL TRABAJO DE FIN DE TITULACIÓN,ENFERMERÍA
619,87356,CURSO_UTPL-TN0015_18,HIERARCHY,387,PATOLOGIA,ENFERMERÍA
620,87365,CURSO_UTPL-TN0017_18,HIERARCHY,604,ENFERMERÍA MATERNO-INFANTIL II,ENFERMERÍA
621,87374,CURSO_UTPL-TN0167_18,HIERARCHY,374,INSTRUMENTACIÓN QUIRÚRGICA,ENFERMERÍA
622,87383,CURSO_UTPL-TN0005_18,HIERARCHY,532,MICROBIOLOGÍA Y PARASITOLOGÍA,ENFERMERÍA
623,87392,CURSO_UTPL-TN0021_18,HIERARCHY,236,GP3 ENFERMERÍA COMUNITARIA II. PRESENTACIÓN PROYECTO DE FIN DE TITULACIÓN,ENFERMERÍA
624,87846,CURSO_PRE-TNEMP001_18,HIERARCHY,387,EMPRENDIMIENTO,Área Administrativa
625,88166,CURSO_UTPL-TNAE002_18,HIERARCHY,418,REALIDAD NACIONAL Y AMBIENTAL,Área Administrativa
626,88391,CURSO_UTPL-G0007_18,HIERARCHY,418,REALIDAD NACIONAL,Área Administrativa
627,88736,CURSO_PRE-TNCH001_18,HIERARCHY,537,DESARROLLO ESPIRITUAL I,Área Socio-Humanística
628,89075,CURSO_UTPL-TNCCEE001_18,HIERARCHY,389,EXPRESIÓN ORAL Y ESCRITA,Área Socio-Humanística
629,89400,CURSO_PRE-TNCH002_18,HIERARCHY,422,DESARROLLO ESPIRITUAL II,Área Socio-Humanística
630,89776,CURSO_PRE-TNCH003_18,HIERARCHY,422,DESARROLLO ESPIRITUAL III,Área Socio-Humanística
631,89991,CURSO_UTPL-G0002_18,HIERARCHY,541,REDACCION Y COMPRENSION LECTORA I,Área Socio-Humanística
632,90000,CURSO_UTPL-G0001_18,HIERARCHY,391,"HUMANISMO, UNIVERSIDAD Y CULTURA",Área Socio-Humanística
633,90335,CURSO_UTPL-G0006_18,HIERARCHY,387,ETICA Y MORAL,Área Socio-Humanística
634,90344,CURSO_UTPL-G0005_18,HIERARCHY,387,METODOLOGIA DE LA INVESTIGACION Y TECNICAS DE ESTUDIO,Área Socio-Humanística
635,90353,CURSO_UTPL-G0004_18,HIERARCHY,606,REDACCION Y COMPRENSION LECTORA II,Área Socio-Humanística
636,90362,CURSO_UTPL-TNASH0006_18,HIERARCHY,308,LINGÜÍSTICA,Área Socio-Humanística
637,90371,CURSO_UTPL-G0008_18,HIERARCHY,387,EPISTEMOLOGIA,Área Socio-Humanística
638,90380,CURSO_UTPL-TNAB0002_18,HIERARCHY,53,QUÍMICA GENERAL,Área Biológica y Biomédica
639,90389,CURSO_UTPL-TNAB0001_18,HIERARCHY,112,FÍSICA BÁSICA,Área Biológica y Biomédica
640,90398,CURSO_UTPL-TNAB0003_18,HIERARCHY,287,ÁLGEBRA LINEAL,Área Biológica y Biomédica
641,90407,CURSO_UTPL-TNAB0005_18,HIERARCHY,45,ANÁLISIS MATEMÁTICO UNIVARIADO,Área Biológica y Biomédica
642,90416,CURSO_UTPL-TNAB0004_18,HIERARCHY,44,FUNDAMENTOS MATEMÁTICOS,Área Biológica y Biomédica
643,90425,CURSO_UTPL-TNAB0009_18,HIERARCHY,300,BIOESTADÍSTICA,Área Biológica y Biomédica
644,90434,CURSO_UTPL-TNAB0026_18,HIERARCHY,109,QUÍMICA AMBIENTAL,Área Biológica y Biomédica
645,90443,CURSO_UTPL-TNAB0019_18,HIERARCHY,217,FUNDAMENTOS DE GEOMETRÍA,Área Biológica y Biomédica
646,90452,CURSO_UTPL-TNAB0020_18,HIERARCHY,335,FÍSICO-QUÍMICA ALIMENTARIA,Área Biológica y Biomédica
647,90461,CURSO_UTPL-TNCCO003_18,HIERARCHY,253,COMPUTACIÓN,Área Técnica
648,90988,CURSO_UTPL-TN0093_20,HIERARCHY,155,INTRODUCCIÓN A LA VISIÓN ARTIFICIAL,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
649,91318,CURSO_PRE-TNME079_20,HIERARCHY,532,MICROBIOLOGÍA Y PARASITOLOGÍA,MEDICINA
650,91626,CURSO_PRE-TNME076_20,HIERARCHY,272,CUIDADOS DE LA PERSONA ENFERMA,MEDICINA
651,91866,CURSO_PRE-TNME087_20,HIERARCHY,188,PSICOLOGÍA CLÍNICA,MEDICINA
652,92090,CURSO_PRE-TNME077-3_20,HIERARCHY,580,INTEGRADO DE CLÍNICA I: FISIOPATOLOGÍA,MEDICINA
653,92446,CURSO_PRE-TNME075-5_20,HIERARCHY,487,MORFOFUNCIONAL IV NEUROFISIOLOGÍA PRÁCTICA,MEDICINA
654,92595,CURSO_PRE-TNME075-6_20,HIERARCHY,486,MORFOFUNCIONAL IV NEUROFISIOLOGÍA TEORÍA,MEDICINA
655,92890,CURSO_PRE-TNME043-1_20,HIERARCHY,577,INTEGRADO DE CLÍNICA II FISIOPATOLOGÍA,MEDICINA
656,93355,CURSO_PRE-TNME043-3_20,HIERARCHY,578,INTEGRADO DE CLÍNICA II: SEMIOLOGÍA PRÁCTICA,MEDICINA
657,93702,CURSO_PRE-TNME203_20,HIERARCHY,314,"TALLERES: RCP, SIGNOS VITALES, VENDAJES, INYECCIONES",MEDICINA
658,93986,CURSO_PRE-TNME043-2_20,HIERARCHY,577,INTEGRADO DE CLÍNICA II: SEMIOLOGÍA TEORÍA,MEDICINA
659,94336,CURSO_PRE-TNME095-2_20,HIERARCHY,571,INTEGRADO DE CLÍNICA IV ENDOCRINOLOGÍA ,MEDICINA
660,94687,CURSO_PRE-TNME026-8_20,HIERARCHY,500,MORFOFUNCIONAL II FISIOLOGÍA PRÁCTICA,MEDICINA
661,94696,CURSO_UTPL-TN0145_20,HIERARCHY,387,PRODUCCION AUDIOVISUAL,COMUNICACIÓN SOCIAL
662,95217,CURSO_UTPL-TN0193_20,HIERARCHY,393,"EVALUACIÓN, CERTIFICACIÓN Y ACREDITACIÓN DE LA ESAD Y EN LÍNEA",PSICOLOGÍA
663,95226,CURSO_PRE-TNARQ069_20,HIERARCHY,443,DIBUJO ARTÍSTICO,ARTES PLÁSTICAS Y DISEÑO
664,95513,CURSO_PRE-TNME078_20,HIERARCHY,56,PATOLOGÍA GENERAL,MEDICINA
665,95824,CURSO_PRE-TNME080_20,HIERARCHY,96,MEDICINA COMUNITARIA GP 2.2,MEDICINA
666,96128,CURSO_PRE-TNME667-2_20,HIERARCHY,495,MORFOFUNCIONAL I ANATOMÍA PRÁCTICA,MEDICINA
667,96463,CURSO_PRE-TNME667-3_20,HIERARCHY,491,MORFOFUNCIONAL I HISTOLOGÍA TEORÍA,MEDICINA
668,96739,CURSO_PRE-TNME077-1_20,HIERARCHY,581,INTEGRADO DE CLÍNICA I: SEMIOLOGÍA TEÓRICA,MEDICINA
669,96810,CURSO_PRE-TNME061-1_20,HIERARCHY,322,"ESPECIALIDADES DERMATOLOGÍA ORL, OFTALMOLOGÍA: DERMATOLOGÍA",MEDICINA
670,97084,CURSO_PRE-TNME026-5_20,HIERARCHY,501,MORFOFUNCIONAL II ANATOMÍA PRÁCTICA,MEDICINA
671,97093,CURSO_PRE-TNME059-3_20,HIERARCHY,331,"PEDIATRIA, CIRUGIA INFANTIL Y ORTOPEDIA: CIRUGÍA INFANTIL Y ORTOPEDIA",MEDICINA
672,97102,CURSO_PRE-TNME049_20,HIERARCHY,94,EXTERNADO GP 3.2,MEDICINA
673,97517,CURSO_PRE-TNICA204_20,HIERARCHY,153,INTRODUCCIÓN A LA AUDITORÍA,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
674,98124,CURSO_PRE-TNME204_20,HIERARCHY,326,SOPORTE VITAL BÁSICO,MEDICINA
675,98133,CURSO_PRE-TNHT087_20,HIERARCHY,534,FRANCÉS I,INGLÉS
676,98822,CURSO_PRE-TNCJ210_20,HIERARCHY,376,CONFLICTOS SOCIOAMBIENTALES,DERECHO
677,99174,CURSO_PRE-TNME073_20,HIERARCHY,214,FUNDAMENTOS FILOSÓFICOS DE LA MEDICINA,MEDICINA
678,99452,CURSO_UTPL-TNBIO001_20,HIERARCHY,54,BIOLOGÍA GENERAL,MEDICINA
679,99757,CURSO_PRE-TNME072-1_20,HIERARCHY,496,MORFOFUNCIONAL III ANATOMÍA TEORÍA,MEDICINA
680,100040,CURSO_PRE-TNARQ235_20,HIERARCHY,175,DISEÑO PARAMÉTRICO Y FABRICACIÓN DIGITAL,ARQUITECTURA
681,100484,CURSO_UTPL-TN0211_20,HIERARCHY,392,CIUDADES RESILIENTES Y SUSTENTABLES,ARQUITECTURA
682,100760,CURSO_PRE-TNME020_20,HIERARCHY,90,FAMILIA Y VIDA GP1.1,MEDICINA
683,101021,CURSO_PRE-TNME086_20,HIERARCHY,212,MEDICINA FAMILIAR,MEDICINA
684,101409,CURSO_UTPL-TNBIF001_20,HIERARCHY,566,BIOQUÍMICA,MEDICINA
685,101645,CURSO_PRE-TNME072-3_20,HIERARCHY,497,MORFOFUNCIONAL III FISIOLOGÍA TEORÍA,MEDICINA
686,101874,CURSO_PRE-TNME072-2_20,HIERARCHY,499,MORFOFUNCIONAL III ANATOMÍA PRÁCTICA,MEDICINA
687,101883,CURSO_PRE-TNME067-1_20,HIERARCHY,492,MORFOFUNCIONAL I ANATOMÍA TEORÍA,MEDICINA
688,102216,CURSO_PRE-TNME095-1_20,HIERARCHY,571,INTEGRADO DE CLÍNICA IV DIGESTIVO,MEDICINA
689,102225,CURSO_UTPL-TNHT004_20,HIERARCHY,141,RELACIONES PÚBLICAS Y PROTOCOLO,HOTELERÍA Y TURISMO
690,102670,CURSO_PRE-TNME025_20,HIERARCHY,91,FAMILIA Y VIDA GP 1.2,MEDICINA
691,103046,CURSO_PRE-TNME071_20,HIERARCHY,597,BIOLOGÍA CELULAR Y MOLECULAR,MEDICINA
692,103284,CURSO_PRE-TNME026-3_20,HIERARCHY,503,MORFOFUNCIONAL II FISIOLOGÍA TEORÍA,MEDICINA
693,103326,CURSO_PRE-TNBF202_20,HIERARCHY,627,FINANZAS,ADMINISTRACIÓN EN BANCA Y FINANZAS
694,103756,CURSO_PRE-TNME068_20,HIERARCHY,154,INTRODUCCIÓN A LOS ESTUDIOS MÉDICOS,MEDICINA
695,103993,CURSO_PRE-TNME082_20,HIERARCHY,213,HISTORIA DE LA MEDICINA,MEDICINA
696,104434,CURSO_PRE-TNME667-4_20,HIERARCHY,493,MORFOFUNCIONAL I EMBRIOLOGÍA,MEDICINA
697,104750,CURSO_PRE-TNME077-2_20,HIERARCHY,579,INTEGRADO DE CLÍNICA I: SEMIOLOGÍA PRÁCTICA,MEDICINA
