,id_materia,codigo,metodo,cluster,asignatura,titulacion
1147,263508,CURSO_UTPL-TNHT012_20,HIERARCHY,178,PROTECTED AREAS AND OTHER FORMS OF CONSERVATION,HOTELERÍA Y TURISMO
1148,263809,CURSO_UTPL-TNHT014_20,HIERARCHY,140,TOURIST AND HOTEL MARKETING,HOTELERÍA Y TURISMO
1149,264184,CURSO_PRE-TNHT094_20,HIERARCHY,7,PRODUCTIVE MANAGEMENT 2.2,HOTELERÍA Y TURISMO
1150,265497,CURSO_PRE-TNAE054_20,HIERARCHY,291,PROJECTS,HOTELERÍA Y TURISMO
1151,265932,CURSO_UTPL-TNHT016_20,HIERARCHY,251,TOURIST PLANNING,HOTELERÍA Y TURISMO
1152,266188,CURSO_UTPL-TNHT011_20,HIERARCHY,280,BARS AND RESTAURANTS,HOTELERÍA Y TURISMO
1153,266904,CURSO_PRE-TNHT082_20,HIERARCHY,17,PRODUCTIVE MANAGEMENT 1.2,HOTELERÍA Y TURISMO
1154,267605,CURSO_UTPL-TNHT015_20,HIERARCHY,94,TOURIST LEGISLATION,HOTELERÍA Y TURISMO
1155,267944,CURSO_PRE-TNHT091_20,HIERARCHY,5,PRODUCTIVE MANAGEMENT 2.1,HOTELERÍA Y TURISMO
1156,268560,CURSO_PRE-TNHT100_20,HIERARCHY,1,PRODUCTIVE MANAGEMENT 3.2,HOTELERÍA Y TURISMO
1157,268883,CURSO_UTPL-TNICA002_20,HIERARCHY,76,GENERAL ACCOUNTING,HOTELERÍA Y TURISMO
1158,269488,CURSO_UTPL-TN-ABF018_20,HIERARCHY,295,FINANCE,HOTELERÍA Y TURISMO
1159,269818,CURSO_PRE-TNHT096_20,HIERARCHY,111,FRENCH IV,HOTELERÍA Y TURISMO
1160,270222,CURSO_PRE-TNHT097_20,HIERARCHY,3,PRODUCTIVE MANAGEMENT 3.1,HOTELERÍA Y TURISMO
1161,270484,CURSO_PRE-TNHT090_20,HIERARCHY,108,FRENCH II,HOTELERÍA Y TURISMO
1162,270830,CURSO_UTPL-TNCCO001_20,HIERARCHY,81,DISCRETE MATHEMATICS,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1163,271160,CURSO_UTPL-TNCCO014_20,HIERARCHY,137,WEB ENGINEERING,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1164,271577,CURSO_PRE-TNCCO091_20,HIERARCHY,136,SOFTWARE ENGINEERING PROCESSES,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1165,271851,CURSO_PRE-TNCCO078_20,HIERARCHY,183,DIGITAL ELECTRONIC,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1166,272110,CURSO_PRE-TNCCO082_20,HIERARCHY,69,PRACTICE IN CITTES GP 2.2,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1167,272320,CURSO_UTPL-TNCCO005_20,HIERARCHY,201,PROGRAMMING ADVANCED,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1168,272852,CURSO_UTPL-TNCCO015_20,HIERARCHY,185,NETWORKS AND DISTRIBUTED SYSTEMS,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1169,273168,CURSO_UTPL-TNCCO010_20,HIERARCHY,258,ADVANCED DATABASE,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1170,273544,CURSO_PRE-TNCCO034_20,HIERARCHY,57,STATISTICS,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1171,273854,CURSO_PRE-TNCCO086_20,HIERARCHY,62,INFORMATION TECHNOLOGY MANAGEMENT,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1172,274139,CURSO_PRE-TNCCO085_20,HIERARCHY,64,PRACTICES IN CITTES GP 3.2,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1173,274354,CURSO_PRE-TNCCO087_20,HIERARCHY,36,END OF CAREER PROJECT GP4.1,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1174,274577,CURSO_PRE-TNCCO073_20,HIERARCHY,66,INTERNSHIPS AT CITTES GP 1.1,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1175,274884,CURSO_UTPL-TNCCO008_20,HIERARCHY,136,FUNDAMENTALS OF SOFTWARE ENGINEERING,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1176,275432,CURSO_PRE-TNCCO083_20,HIERARCHY,70,FORMATION IN GP ACADEMIES 3.1,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1177,275441,CURSO_UTPL-TNCCO011_20,HIERARCHY,185,OPERATING SYSTEMS,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1178,275879,CURSO_UTPL-TNCCO004_20,HIERARCHY,293,ORGANIZATION AND BUSINESS ADMINISTRATION,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1179,276448,CURSO_PRE-TNCCO090_20,HIERARCHY,37,END OF CAREER PROJECT GP4.2,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1180,276761,CURSO_PRE-TNCCO092_20,HIERARCHY,185,SYSTEMS BASED ON KNOWLEDGE,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1181,277158,CURSO_UTPL-TNCCO019_20,HIERARCHY,286,COMPUTER AUDIT,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1182,277654,CURSO_UTPL-TNCCO002_20,HIERARCHY,75,ACCOUNTING,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1183,278243,CURSO_PRE-TNCCO074_20,HIERARCHY,201,PROGRAMMING FUNDAMENTALS,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1184,278671,CURSO_PRE-TNCCO075_20,HIERARCHY,67,INTERNSHIPS AT CITTES GP 1.2,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1185,279075,CURSO_PRE-TNCCO077_20,HIERARCHY,74,FORMATION IN ACADEMIES GP 1.3,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1186,279463,CURSO_UTPL-TNCCO018_20,HIERARCHY,256,ADVANCED ARTIFICIAL INTELLIGENCE,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1187,279807,CURSO_PRE-TNCCO079_20,HIERARCHY,68,PRACTICE IN CITTES GP 2.1,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1188,280026,CURSO_PRE-TNADI066_20,HIERARCHY,105,HISTORY OF ART I,ARTES PLÁSTICAS Y DISEÑO
1189,280221,CURSO_PRE-TNADI080_20,HIERARCHY,193,SCULPTURE IV,ARTES PLÁSTICAS Y DISEÑO
1190,280486,CURSO_PRE-TNARQ035_20,HIERARCHY,311,DESIGN II,ARTES PLÁSTICAS Y DISEÑO
1191,280794,CURSO_PRE-TNADI070_20,HIERARCHY,311,CERAMICS II,ARTES PLÁSTICAS Y DISEÑO
1192,280999,CURSO_PRE-TNADI071_20,HIERARCHY,19,PRODUCTIVE MANAGEMENT GP 1.1,ARTES PLÁSTICAS Y DISEÑO
1193,281247,CURSO_PRE-TNADI093_20,HIERARCHY,105,HISTORY OF ART VII,ARTES PLÁSTICAS Y DISEÑO
1194,281470,CURSO_PRE-TNADI094_20,HIERARCHY,25,END OF CAREER PROJECT GP 4.1,ARTES PLÁSTICAS Y DISEÑO
1195,281721,CURSO_TNTADI0709_20,HIERARCHY,245,ART AESTHETICS,ARTES PLÁSTICAS Y DISEÑO
1196,281968,CURSO_PRE-TNADI089_20,HIERARCHY,105,HISTORY OF ART V,ARTES PLÁSTICAS Y DISEÑO
1197,282203,CURSO_PRE-TNADI090_20,HIERARCHY,4,PRODUCTIVE MANAGEMENT GP 3.1,ARTES PLÁSTICAS Y DISEÑO
1198,282462,CURSO_PRE-TNADI068_20,HIERARCHY,311,SCULPTURE II,ARTES PLÁSTICAS Y DISEÑO
1199,282697,CURSO_PRE-TNADI083_20,HIERARCHY,6,PRODUCTIVE MANAGEMENT GP 2.1,ARTES PLÁSTICAS Y DISEÑO
1200,282900,CURSO_PRE-TNADI0755_20,HIERARCHY,127,ARTISTIC DRAWING II,ARTES PLÁSTICAS Y DISEÑO
1201,283145,CURSO_PRE-TNADI079_20,HIERARCHY,105,HISTORY OF ART III,ARTES PLÁSTICAS Y DISEÑO
1202,283392,CURSO_PRE-TNADI082_20,HIERARCHY,120,CERAMICS III,ARTES PLÁSTICAS Y DISEÑO
1203,283593,CURSO_PRE-TNADI069_20,HIERARCHY,311,PAINTING II,ARTES PLÁSTICAS Y DISEÑO
1204,283815,CURSO_PRE-TNADI0756_20,HIERARCHY,127,ARTISTIC DRAWING IV,ARTES PLÁSTICAS Y DISEÑO
1205,284139,CURSO_PRE-TNADI077_20,HIERARCHY,18,PRODUCTIVE MANAGEMENT GP 1.2,ARTES PLÁSTICAS Y DISEÑO
1206,284430,CURSO_PRE-TNADI055_20,HIERARCHY,132,DESIGN VI,ARTES PLÁSTICAS Y DISEÑO
1207,284810,CURSO_PRE-TNADI081_20,HIERARCHY,194,PAINTING IV,ARTES PLÁSTICAS Y DISEÑO
1208,285173,CURSO_PRE-TNADI088_20,HIERARCHY,8,PRODUCTIVE MANAGEMENT GP 2.2,ARTES PLÁSTICAS Y DISEÑO
1209,285377,CURSO_PRE-TNADI092_20,HIERARCHY,2,PRODUCTIVE MANAGEMENT GP 3.2,ARTES PLÁSTICAS Y DISEÑO
1210,285386,CURSO_PRE-TNADI078_20,HIERARCHY,194,DESIGN IV,ARTES PLÁSTICAS Y DISEÑO
1211,285668,CURSO_UTPL-TNEC002_20,HIERARCHY,289,CALCULUS I,ECONOMÍA
1212,286145,CURSO_UTPL-TNEC026_20,HIERARCHY,146,THEORY OF ACCUMULATION AND GROWTH,ECONOMÍA
1213,287082,CURSO_UTPL-TNAE004_20,HIERARCHY,293,ADMINISTRATION,ECONOMÍA
1214,287517,CURSO_UTPL-TNICA006_20,HIERARCHY,75,COST ACCOUNTING,ECONOMÍA
1215,287938,CURSO_UTPL-TNEC019_20,HIERARCHY,121,ECONOMETRICS III,ECONOMÍA
1216,288443,CURSO_PRE-TNEC044_20,HIERARCHY,87,PUBLIC ECONOMICS,ECONOMÍA
1217,288769,CURSO_UTPL-TNEC021_20,HIERARCHY,291,PROJECTS I,ECONOMÍA
1218,289272,CURSO_UTPL-TNEC009_20,HIERARCHY,86,MACRO ECONOMICS III,ECONOMÍA
1219,289920,CURSO_UTPL-TNEC020_20,HIERARCHY,197,ECONOMIC POLICY II,ECONOMÍA
1220,289929,CURSO_UTPL-TNEC027_20,HIERARCHY,284,ENVIRONMENTAL ECONOMICS AND SUSTAINABLE ECONOMIC DEVELOPMENT,ECONOMÍA
1221,290138,CURSO_UTPL-TN-ABF007_20,HIERARCHY,294,FINANCE II,ECONOMÍA
1222,290554,CURSO_UTPL-TN0124_20,HIERARCHY,144,GAMES THEORY,ECONOMÍA
1223,291021,CURSO_UTPL-TNEC007_20,HIERARCHY,86,MACRO ECONOMICS I,ECONOMÍA
1224,291439,CURSO_PRE-TNEC063_20,HIERARCHY,2,PRODUCTIVE MANAGEMENT GP 3.2,ECONOMÍA
1225,291742,CURSO_UTPL-TNEC004_20,HIERARCHY,57,STATISTICS I,ECONOMÍA
1226,292405,CURSO_UTPL-TNABF001_20,HIERARCHY,79,FINANCIAL MATHEMATICS,ECONOMÍA
1227,292965,CURSO_PRE-TNEC066_20,HIERARCHY,14,PRODUCTIVE MANAGEMENT GP 4.2,ECONOMÍA
1228,293198,CURSO_PRE-TNEC061_20,HIERARCHY,16,PRODUCTIVE MANAGEMENT GP 2,ECONOMÍA
1229,293434,CURSO_UTPL-TNEC014_20,HIERARCHY,311,MICROECONOMICS II,ECONOMÍA
1230,293951,CURSO_UTPL-TNEC016_20,HIERARCHY,121,ECONOMETRICS I,ECONOMÍA
1231,294521,CURSO_PRE-TNEC059_20,HIERARCHY,180,LINEAR ALGEBRA,ECONOMÍA
1232,294874,CURSO_PRE-TNEC065_20,HIERARCHY,12,PRODUCTIVE MANAGEMENT GP 4.1,ECONOMÍA
1233,295138,CURSO_UTPL-TNICA003_20,HIERARCHY,94,LABOR AND SOCIAL LEGISLATION,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1234,295488,CURSO_UTPL-TNEC001_20,HIERARCHY,80,MATHEMATICS,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1235,295866,CURSO_UTPL-TNAE004_20,HIERARCHY,293,ADMINISTRATION,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1236,296301,CURSO_PRE-TNICA074_20,HIERARCHY,2,PRODUCTIVE MANAGEMENT GP 3.2,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1237,296621,CURSO_UTPL-TNICA008_20,HIERARCHY,94,LEGISLATION AND TAX PRACTICE,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1238,297054,CURSO_PRE-TNAE054_20,HIERARCHY,291,PROJECTS,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1239,297489,CURSO_PRE-TNICA077_20,HIERARCHY,27,END OF CAREER II PROJECT GP 4.2,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1240,297737,CURSO_UTPL-TNICA009_20,HIERARCHY,75,COST ACCOUNTING II,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1241,298073,CURSO_UTPL-TNAE006_20,HIERARCHY,116,MICROECONOMICS,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1242,298518,CURSO_UTPL-TNICA014_20,HIERARCHY,233,BUDGETS,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1243,299015,CURSO_UTPL-TN-ABF014_20,HIERARCHY,62,STRATEGIC MANAGEMENT,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1244,299409,CURSO_PRE-TNICA076_20,HIERARCHY,25,END OF CAREER PROJECT I GP 4.1,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1245,299642,CURSO_UTPL-TNABF001_20,HIERARCHY,79,FINANCIAL MATHEMATICS,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1246,300202,CURSO_UTPL-TNICA013_20,HIERARCHY,75,GOVERNMENT ACCOUNTING,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1247,300939,CURSO_PRE-TNICA069_20,HIERARCHY,16,PRODUCTIVE MANAGEMENT GP 2,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1248,301225,CURSO_PRE-TNICA072_20,HIERARCHY,4,PRODUCTIVE MANAGEMENT GP 3.1,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1249,301683,CURSO_UTPL-TNEC006_20,HIERARCHY,56,STATISTICS II,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1250,302363,CURSO_PRE-TNICA206_20,HIERARCHY,235,INTERNATIONAL FINANCIAL INFORMATION STANDARDS,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1251,302835,CURSO_UTPL-TNAE016_20,HIERARCHY,140,MARKETING,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1252,303356,CURSO_UTPL-TNICA020_20,HIERARCHY,75,MANAGEMENT ACCOUNTING,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1253,303924,CURSO_UTPL-TN-ABF006_20,HIERARCHY,295,FINANCE I,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1254,304392,CURSO_UTPL-TNICA004_20,HIERARCHY,76,GENERAL ACCOUNTING II,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1255,305058,CURSO_UTPL-TNICA018_20,HIERARCHY,311,AUDIT II,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1256,305362,CURSO_UTPL-TN-ABF003_20,HIERARCHY,94,MONETARY AND BANKING LEGISLATION,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1257,305685,CURSO_PRE-TNBIF048_20,HIERARCHY,306,CLINICAL BIOCHEMISTRY,BIOQUÍMICA Y FARMACIA
1258,306293,CURSO_PRE-TNBIF041_20,HIERARCHY,296,MICROBIOLOGY II,BIOQUÍMICA Y FARMACIA
1259,306630,CURSO_PRE-TNBIF112_20,HIERARCHY,244,CELL CULTURES,BIOQUÍMICA Y FARMACIA
1260,307042,CURSO_UTPL-TNIA001_20,HIERARCHY,163,BOTANY,BIOQUÍMICA Y FARMACIA
1261,307248,CURSO_PRE-TNBIF100_20,HIERARCHY,3,PRODUCTIVE MANAGEMENT 3.1,BIOQUÍMICA Y FARMACIA
1262,307481,CURSO_PRE-TNBIF049_20,HIERARCHY,301,FOOD'S MICROBIOLOGY,BIOQUÍMICA Y FARMACIA
1263,307737,CURSO_PRE-TNBIF091_20,HIERARCHY,308,PHARMACOLOGY I,BIOQUÍMICA Y FARMACIA
1264,308048,CURSO_PRE-TNBIF095_20,HIERARCHY,307,PHARMACOLOGY II,BIOQUÍMICA Y FARMACIA
1265,308387,CURSO_PRE-TNBIF090_20,HIERARCHY,5,PRODUCTIVE MANAGEMENT 2.1,BIOQUÍMICA Y FARMACIA
1266,308626,CURSO_PRE-TNBIF098_20,HIERARCHY,300,CLINICAL MICROBIOLOGY,BIOQUÍMICA Y FARMACIA
1267,308988,CURSO_PRE-TNBIF108_20,HIERARCHY,280,IMMUNOLOGY,BIOQUÍMICA Y FARMACIA
1268,309243,CURSO_PRE-TNBIO002_20,HIERARCHY,304,CELLULAR AND MOLECULAR BIOLOGY II,BIOQUÍMICA Y FARMACIA
1269,309595,CURSO_PRE-TNBIF084_20,HIERARCHY,17,PRODUCTIVE MANAGEMENT 1.2,BIOQUÍMICA Y FARMACIA
1270,309841,CURSO_PRE-TNBIF034_20,HIERARCHY,305,BIOCHEMISTRY II,BIOQUÍMICA Y FARMACIA
1271,310122,CURSO_PRE-TNBIF109_20,HIERARCHY,34,END OF CAREER WORK 4.1,BIOQUÍMICA Y FARMACIA
1272,310509,CURSO_PRE-TNBIO001_20,HIERARCHY,303,CELLULAR AND MOLECULAR BIOLOGY I,BIOQUÍMICA Y FARMACIA
1273,310812,CURSO_PRE-TNBIF047_20,HIERARCHY,261,HEMATOLOGY,BIOQUÍMICA Y FARMACIA
1274,311338,CURSO_PRE-TNBIF057_20,HIERARCHY,311,PHARMACEUTICAL TECHNOLOGY II,BIOQUÍMICA Y FARMACIA
1275,311806,CURSO_PRE-TNBIF094_20,HIERARCHY,7,PRODUCTIVE MANAGEMENT 2.2,BIOQUÍMICA Y FARMACIA
1276,312022,CURSO_PRE-TNBIF063_20,HIERARCHY,77,GENETICS GENERAL,BIOQUÍMICA Y FARMACIA
1277,312446,CURSO_PRE-TNBIF110_20,HIERARCHY,254,INTRODUCTORY PRACTICAL WORKSHOP,BIOQUÍMICA Y FARMACIA
1278,312679,CURSO_PRE-TNBIF036_20,HIERARCHY,302,MICROBIOLOGY I,BIOQUÍMICA Y FARMACIA
1279,312985,CURSO_UTPL-TNBIO001_20,HIERARCHY,77,GENERAL BIOLOGY,BIOQUÍMICA Y FARMACIA
1280,313290,CURSO_PRE-TNBIF105_20,HIERARCHY,1,PRODUCTIVE MANAGEMENT 3.2,BIOQUÍMICA Y FARMACIA
1281,313554,CURSO_PRE-TNBIF062_20,HIERARCHY,264,BROMATOLOGY AND NUTRITION,BIOQUÍMICA Y FARMACIA
1282,313827,CURSO_PRE-TNBIF028_20,HIERARCHY,306,BIOCHEMISTRY I,BIOQUÍMICA Y FARMACIA
1283,314262,CURSO_PRE-TNBIF035_20,HIERARCHY,123,ANALYTIC CHEMISTRY,BIOQUÍMICA Y FARMACIA
1284,314548,CURSO_PRE-TNBIF055_20,HIERARCHY,247,CLINICAL GENETICS AND MOLECULAR PATHOLOGY,BIOQUÍMICA Y FARMACIA
1285,314860,CURSO_PRE-TNBIF023_20,HIERARCHY,55,FUNCTIONAL ANATOMY,BIOQUÍMICA Y FARMACIA
1286,314869,CURSO_PRE-TNBIF042_20,HIERARCHY,269,PHYTOCHEMISTRY AND FARMACOGNOSIA,BIOQUÍMICA Y FARMACIA
1287,315494,CURSO_PRE-TNIQ014_20,HIERARCHY,122,ORGANIC CHEMISTRY,BIOQUÍMICA Y FARMACIA
1288,316830,CURSO_PRE-TNBIF040_20,HIERARCHY,84,CHEMICAL PHYSICS,BIOQUÍMICA Y FARMACIA
1289,317501,CURSO_PRE-TNBIF079_20,HIERARCHY,20,PRODUCTIVE MANAGEMENT 1.1,BIOQUÍMICA Y FARMACIA
1290,317718,CURSO_PRE-TNBIF088_20,HIERARCHY,150,PHYSIOLOGY,BIOQUÍMICA Y FARMACIA
1291,317941,CURSO_PRE-TNBIF101_20,HIERARCHY,210,TOXICOLOGY,BIOQUÍMICA Y FARMACIA
1292,318315,CURSO_PRE-TNBIF111_20,HIERARCHY,33,END OF CAREER WORK 4.2,BIOQUÍMICA Y FARMACIA
1293,318666,CURSO_UTPL-TNBIF002_20,HIERARCHY,78,MATHEMATICS FOR BIOLOGICAL SCIENCES,BIOQUÍMICA Y FARMACIA
1294,318952,CURSO_PRE-TNBIF025_20,HIERARCHY,231,HISTOLOGY,BIOQUÍMICA Y FARMACIA
1295,319200,CURSO_UTPL-TN0113_20,HIERARCHY,279,NUTRITIVE PHARMACEUTICAL MEDICINE AND TREATMENT OF PLANT DISEASES,BIOQUÍMICA Y FARMACIA
1296,319584,CURSO_UTPL-TN0021_20,HIERARCHY,169,GP3 COMMUNITY NURSING II. PRESENTATION PROJECT OF END OF DEGREE,Enfermería
1297,319804,CURSO_UTPL-TN0019_20,HIERARCHY,167,NURSING IN URGENCY,Enfermería
1298,319813,CURSO_UTPL-TN0004_20,HIERARCHY,58,STATISTICS FOR BIOLOGY AND BIBLIOGRAPHICAL SEARCH,Enfermería
1299,320046,CURSO_UTPL-TN0017_20,HIERARCHY,166,MATERNAL CHILD NURSING II,Enfermería
1300,320055,CURSO_UTPL-TN0022_20,HIERARCHY,221,MENTAL AND NEUROLOGICAL PROCESSES,Enfermería
1301,320064,CURSO_UTPL-TN0026_20,HIERARCHY,169,EXTERNAL- APPROVAL PROJECT END OF DEGREE,Enfermería
1302,320073,CURSO_UTPL-TN0024_20,HIERARCHY,62,LEGISLATION AND MANAGEMENT OF HEALTH AND NURSING SERVICES,Enfermería
1303,320297,CURSO_UTPL-TN0018_20,HIERARCHY,171,ONCOLOGICAL NURSING AND PALLIATIVE CARE,Enfermería
1304,320533,CURSO_UTPL-TN0023_20,HIERARCHY,167,LABOR NURSING,Enfermería
1305,320743,CURSO_UTPL-TN0025_20,HIERARCHY,179,ETHICS FOR BIOLOGY,Enfermería
1306,320893,CURSO_UTPL-TN0020_20,HIERARCHY,167,GERIATRIC NURSING,Enfermería
1307,320902,CURSO_UTPL-TNAGR0010_20,HIERARCHY,302,MICROBIOLOGY,AGROPECUARIA
1308,320911,CURSO_UTPL-TNAGR0048_20,HIERARCHY,165,SOIL GEOLOGY,AGROPECUARIA
1309,320920,CURSO_UTPL-TNAGR0012_20,HIERARCHY,232,ZOOLOGY,AGROPECUARIA
1310,320929,CURSO_UTPL-TNAGR0006_20,HIERARCHY,77,GENERAL BIOLOGY,AGROPECUARIA
1311,320938,CURSO_UTPL-TNAGR0011_20,HIERARCHY,163,BOTANY,AGROPECUARIA
1312,321189,CURSO_UTPL-TNAGR0049_20,HIERARCHY,113,ECOLOGY,AGROPECUARIA
1313,321198,CURSO_UTPL-TNBIO0011_20,HIERARCHY,302,MICROBIOLOGY,BIOLOGÍA
1314,321207,CURSO_UTPL-TNBIO0010_20,HIERARCHY,200,GENETICS,BIOLOGÍA
1315,321216,CURSO_UTPL-TNBIO0009_20,HIERARCHY,150,VEGETABLE PHYSIOLOGY,BIOLOGÍA
1316,321225,CURSO_UTPL-TNBIO0012_20,HIERARCHY,179,EXPERIMENTAL BIOLOGY AND SCIENTIFIC DESIGNS,BIOLOGÍA
1317,321234,CURSO_UTPL-TNBIO0003_20,HIERARCHY,164,GEOLOGY AND CLIMATOLOGY,BIOLOGÍA
1318,321429,CURSO_UTPL-TNBIO0008_20,HIERARCHY,149,ANIMAL PHYSIOLOGY,BIOLOGÍA
1319,321438,CURSO_UTPL-TNIND0002_20,HIERARCHY,137,COMPUTATION APPLIED TO ENGINEERING,Ingeniería Industrial
1320,321447,CURSO_UTPL-TNCIV0001_20,HIERARCHY,280,PROJECTIVE GEOMETRY,INGENIERIA CIVIL
1321,321456,CURSO_UTPL-TNCIV0002_20,HIERARCHY,265,STATIC,INGENIERIA CIVIL
1322,321465,CURSO_UTPL-TNCOM0003_20,HIERARCHY,268,JOURNALISTIC GENRES,COMUNICACIÓN
1323,321474,CURSO_UTPL-TNCOM0005_20,HIERARCHY,280,PHOTOJOURNALISM,COMUNICACIÓN
1324,321483,CURSO_UTPL-TNCOM0006_20,HIERARCHY,141,HISTORY OF COMMUNICATION,COMUNICACIÓN
1325,321492,CURSO_UTPL-TNCOM0004_20,HIERARCHY,143,IMAGE THEORY,COMUNICACIÓN
1326,321501,CURSO_UTPL-TNALI0002_20,HIERARCHY,234,SECURITY AND FOOD SOVEREIGNTY,ALIMENTOS
1327,321510,CURSO_UTPL-TNALI0003_20,HIERARCHY,299,FOOD MICROBIOLOGY I,ALIMENTOS
